GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "56000","Wyoming",7,SAINC30,230,"...","  Nonfarm proprietors' income ","Millions of dollars",76.7,83.0,84.5,90.3,93.8,91.5,102.9,108.6,114.8,114.7,121.4,135.6,145.2,162.5,181.1,220.5,299.4,351.1,334.4,409.4,489.7,532.9,538.4,526.1,499.6,533.4,582.8,560.5,587.2,542.9,512.2,700.1,721.7,610.2,675.7,766.0,822.8,861.0,959.8,1082.3,1166.3,1271.9,1376.1,1421.3,1531.1,1487.7,1350.2,1362.6,1626.8,1506.3,2011.2,2229.6,2787.2,3044.8,3224.6,3212.8,3351.1,3345.0,3089.8,3271.3,3551.6,3376.1,3845.8,4129.4,4239.5,4045.8,4179.3
 "56000","Wyoming",7,SAINC30,240,"...","Total employment (number of jobs) ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),157954,159384,164883,172302,182288,193767,202679,214096,230589,249813,266229,278978,289465,286715,274024,275951,276585,263687,258441,263690,265401,270832,277118,279892,284727,297591,300567,303696,306691,310043,315198,324653,330130,334129,336769,343760,354384,370331,388463,398989,387490,385075,390340,396724,400510,406401,406045,398144,398968,404591,407870,401439,419797,430968,449620,447255
 "56000","Wyoming",7,SAINC30,250,"..."," Wage and salary employment ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),128042,129357,134091,140361,149102,159093,166223,175658,189442,206358,219665,230040,240399,235535,219955,220575,222624,212779,200930,202980,206174,211169,215307,218252,222801,229557,232790,233508,235947,240390,245126,251864,257293,260220,262067,267172,274421,287007,297726,306051,293507,290020,293823,298291,299510,303931,302535,291355,289173,291773,297475,280409,284444,290049,296576,299836
 "56000","Wyoming",7,SAINC30,260,"..."," Proprietors employment ","Number of jobs",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),29912,30027,30792,31941,33186,34674,36456,38438,41147,43455,46564,48938,49066,51180,54069,55376,53961,50908,57511,60710,59227,59663,61811,61640,61926,68034,67777,70188,70744,69653,70072,72789,72837,73909,74702,76588,79963,83324,90737,92938,93983,95055,96517,98433,101000,102470,103510,106789,109795,112818,110395,121030,135353,140919,153044,147419
 "56000","Wyoming",7,SAINC30,290,"...","Average earnings per job (dollars) ","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6209,6714,7164,7845,8753,9713,10485,11067,12160,13593,15075,16573,17955,18383,18290,18868,19638,20170,19387,19358,20723,21988,22406,23400,24441,24178,24505,25070,26654,27507,29002,30074,31884,32884,34270,35110,36721,40626,42024,45603,45046,47590,49889,50899,51988,53943,53699,51154,52510,54635,55426,55883,56583,59120,59327,62490
 "56000","Wyoming",7,SAINC30,300,"..."," Average wages and salaries ","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5654,6070,6376,6778,7455,8371,9207,10098,11018,12189,13604,15335,16877,17577,17434,17945,18605,18620,18445,18854,19116,20058,20757,21314,21928,22425,22755,23287,24307,25128,26057,27138,28491,29550,30656,32106,34034,37371,39956,42315,41554,42651,44037,45401,45853,47413,47203,46076,47409,49192,50624,51947,54199,57546,60445,63281
"Note: See the included footnote file."
"SAINC30: Economic profile "
"Last updated: September 26, 2025-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
