State,State Code,Year,cancer_deaths,cancer_population,cancer_rate_per_100k,cardiovascular_deaths,cardiovascular_population,cardiovascular_rate_per_100k,motor_vehicle_deaths,motor_vehicle_population,motor_vehicle_rate_per_100k
Rhode Island,44,2005,2292,1067916,214.6236220826357,3773,1067916,353.304941587166,87,1067916,8.146708168058161
Rhode Island,44,2006,2250,1063096,211.64598493456847,3350,1063096,315.11735534702416,89,1063096,8.371774515189596
Rhode Island,44,2007,2213,1057315,209.30375526687882,3418,1057315,323.27168346235516,85,1057315,8.03923144947343
Rhode Island,44,2008,2227,1055003,211.08944713901286,3313,1055003,314.0275430496406,72,1055003,6.824625143246038
Rhode Island,44,2009,2220,1053646,210.69695134798596,3021,1053646,286.7186891992187,84,1053646,7.9723170780319
Rhode Island,44,2010,2266,1052567,215.28320762478776,2936,1052567,278.93711279186977,91,1052567,8.645530403290243
Rhode Island,44,2011,2170,1051302,206.41071737711906,2958,1051302,281.3653926274277,76,1051302,7.229131115512004
Rhode Island,44,2012,2148,1050292,204.51455404782672,2946,1050292,280.49342468570643,75,1050292,7.140871300552608
Rhode Island,44,2013,2326,1051511,221.20548429830976,2937,1051511,279.31234195362674,77,1051511,7.322795481930288
Rhode Island,44,2014,2242,1055173,212.47700614022534,2916,1055173,276.3527876471441,62,1055173,5.875813729123092
Rhode Island,44,2015,2226,1056298,210.73598548894344,2980,1056298,282.11735703371585,55,1056298,5.206863972098783
Rhode Island,44,2016,2171,1056426,205.50421894197984,2850,1056426,269.7775329270578,58,1056426,5.490209442024335
Rhode Island,44,2017,2154,1059639,203.27677633609184,2975,1059639,280.75599331470437,105,1059639,9.909035058166035
Rhode Island,44,2018,2176,1057315,205.8043251065198,3027,1057315,286.2912187947773,69,1057315,6.525964353101962
Rhode Island,44,2019,2210,1059361,208.61632625705496,3043,1059361,287.2486338462526,74,1059361,6.985343051141206
Rhode Island,44,2020,2076,1057125,196.3816956367506,2996,1057125,283.41019273974223,74,1057125,7.000118245240629
Rhode Island,44,2021,2115,1095610,193.04314491470504,3073,1095610,280.48301859238234,81,1095610,7.39314172013764
Rhode Island,44,2022,2091,1093734,191.17993954654423,3166,1093734,289.46709163288335,77,1093734,7.040102986649405
Rhode Island,44,2023,2179,1095962,198.82076203372014,3129,1095962,285.5025995426849,73,1095962,6.660814882267816
Rhode Island,44,2024,2067,1112308,185.82982411346498,3084,1112308,277.2613340909173,67,1112308,6.023511473440809
South Carolina,45,1999,8089,3974682,203.5131363968237,13912,3974682,350.0154226174572,996,3974682,25.058608462261887
South Carolina,45,2000,8250,4012012,205.63248564560624,13840,4012012,344.964072889114,1025,4012012,25.548278519605624
South Carolina,45,2001,8272,4064995,203.49348523183917,13210,4064995,324.96964940916286,999,4064995,24.57567598484131
South Carolina,45,2002,8333,4107795,202.85822442453917,13351,4107795,325.0162191638093,1024,4107795,24.928215745917214
South Carolina,45,2003,8512,4150297,205.0937559408399,13210,4150297,318.2904741516089,946,4150297,22.79354947368827
South Carolina,45,2004,8348,4210921,198.24641687649805,12738,4210921,302.4991444864437,1034,4210921,24.555198257103374
South Carolina,45,2005,8652,4270150,202.61583316745313,12809,4270150,299.9660433474234,1071,4270150,25.08108614451483
South Carolina,45,2006,8853,4357847,203.15077605982952,12152,4357847,278.85329613453615,1044,4357847,23.9567841642903
South Carolina,45,2007,8867,4444110,199.5225140691837,12336,4444110,277.5808879618191,1062,4444110,23.896798234067113
South Carolina,45,2008,9199,4528996,203.11344942676038,12305,4528996,271.69377053987245,957,4528996,21.130511044832012
South Carolina,45,2009,9123,4589872,198.76371280070555,12311,4589872,268.2209874262289,906,4589872,19.73911255041535
South Carolina,45,2010,9356,4625364,202.27597222618587,12457,4625364,269.3193443802477,812,4625364,17.555375101289325
South Carolina,45,2011,9543,4679230,203.94381126809324,12419,4679230,265.406915240328,864,4679230,18.464576436721426
South Carolina,45,2012,9728,4723723,205.9392559639928,12579,4723723,266.2941921022888,875,4723723,18.523524770609963
South Carolina,45,2013,9745,4774839,204.0906510146206,13038,4774839,273.0563271347997,786,4774839,16.46128801410896
South Carolina,45,2014,9930,4832482,205.4844694713814,13281,4832482,274.82771793045475,807,4832482,16.69949313830864
South Carolina,45,2015,9950,4896146,203.22106407774606,13663,4896146,279.0562209541954,985,4896146,20.117864132319585
South Carolina,45,2016,10356,4961119,208.74322909811275,13795,4961119,278.0622678069202,1074,4961119,21.64834183578342
South Carolina,45,2017,10356,5024369,206.11543459487154,14142,5024369,281.46818038245203,1059,5024369,21.07727358400627
South Carolina,45,2018,10365,5084127,203.86980891704712,14386,5084127,282.95909995954077,1033,5084127,20.318139181023607
South Carolina,45,2019,10487,5148714,203.681929118611,14402,5148714,279.72033404846337,1016,5148714,19.733082863021718
South Carolina,45,2020,10786,5218040,206.70596622486605,15494,5218040,296.93141486075234,1115,5218040,21.36817655671478
South Carolina,45,2021,10593,5190705,204.07632489228342,16396,5190705,315.8723140690908,1231,5190705,23.715468322703757
South Carolina,45,2022,11015,5282634,208.51340448723118,16389,5282634,310.2429583423724,1141,5282634,21.599073492503926
South Carolina,45,2023,11158,5373555,207.6465207855879,16404,5373555,305.2727663530009,1093,5373555,20.340351964388564
South Carolina,45,2024,11452,5478831,209.02269115437218,16891,5478831,308.2956930045844,1049,5478831,19.146420103120537
South Dakota,46,1999,1632,750412,217.48053069513816,2711,750412,361.2682099966418,174,750412,23.187262463819874
South Dakota,46,2000,1597,754844,211.56689329185897,2833,754844,375.30933543884566,178,754844,23.581031312430117
South Dakota,46,2001,1590,757972,209.7702817518325,2643,757972,348.6936192893669,184,757972,24.275303045495086
South Dakota,46,2002,1562,760020,205.52090734454356,2625,760020,345.38564774611194,186,760020,24.473040183153074
South Dakota,46,2003,1636,763729,214.21210926912556,2589,763729,338.99459101330444,210,763729,27.496664392736164
South Dakota,46,2004,1555,770396,201.84424633565078,2428,770396,315.1625917060836,189,770396,24.532837657516396
South Dakota,46,2005,1612,775493,207.8677692770921,2500,775493,322.3755727002049,176,775493,22.695240318094424
South Dakota,46,2006,1570,783033,200.50240539032197,2390,783033,305.2234069317641,193,783033,24.64774792377844
South Dakota,46,2007,1612,791623,203.6322845596957,2220,791623,280.43652091968016,149,791623,18.82209081848304
South Dakota,46,2008,1570,799124,196.46512931660166,2258,799124,282.55940254578763,131,799124,16.392950280557212
South Dakota,46,2009,1503,807067,186.22989169424596,2347,807067,290.80609168755507,134,807067,16.603330330691257
South Dakota,46,2010,1655,814180,203.27200373381808,2220,814180,272.6669778181729,144,814180,17.68650666928689
South Dakota,46,2011,1665,824082,202.0430005751855,2263,824082,274.6085947757626,103,824082,12.498756191738199
South Dakota,46,2012,1630,833354,195.5951492402988,2268,833354,272.15325059938516,148,833354,17.759559562922842
South Dakota,46,2013,1577,844877,186.654388745344,2212,844877,261.81325802454086,145,844877,17.162261488950463
South Dakota,46,2014,1698,853175,199.02130278078943,2313,853175,271.10499018372553,158,853175,18.519061153925044
South Dakota,46,2015,1640,858469,191.037766069596,2289,858469,266.6374673983569,143,858469,16.65756130972697
South Dakota,46,2016,1694,865454,195.73541748030516,2346,865454,271.07159941487356,137,865454,15.82984190956423
South Dakota,46,2017,1715,869666,197.20214427147894,2319,869666,266.65409479041375,165,869666,18.97280105235803
South Dakota,46,2018,1632,882235,184.98472629174765,2392,882235,271.1295743197674,156,882235,17.682363542593524
South Dakota,46,2019,1737,884659,196.3468409861879,2421,884659,273.6647680066557,134,884659,15.14707927009164
South Dakota,46,2020,1730,892717,193.7904173439063,2469,892717,276.57141064861537,153,892717,17.138690088796338
South Dakota,46,2021,1739,895376,194.2200818427119,2311,895376,258.10385804399493,173,895376,19.321491753185253
South Dakota,46,2022,1705,909824,187.3988815419246,2446,909824,268.84320483961733,167,909824,18.355198368036014
South Dakota,46,2023,1754,919318,190.7936100457078,2376,919318,258.4524614986327,149,919318,16.207666987919307
South Dakota,46,2024,1773,924669,191.74428903748262,2359,924669,255.1183180143381,163,924669,17.62792956182158
Tennessee,47,1999,11943,5638706,211.8039138766944,21686,5638706,384.59178400150677,1322,5638706,23.445095381812777
Tennessee,47,2000,12339,5689283,216.8814594035839,21867,5689283,384.3542323347248,1395,5689283,24.519785709376734
Tennessee,47,2001,12229,5750789,212.6490817173087,21245,5750789,369.42756898227356,1305,5750789,22.6925383629968
Tennessee,47,2002,12518,5795918,215.97959115363608,21723,5795918,374.7982631914392,1250,5795918,21.566902775367076
Tennessee,47,2003,12613,5847812,215.68750842195337,21354,5847812,365.1622179372387,1308,5847812,22.367340126529374
Tennessee,47,2004,12586,5910809,212.93193537466698,20209,5910809,341.899053073784,1386,5910809,23.448566854384907
Tennessee,47,2005,12995,5991057,216.90663266932697,20091,5991057,335.3498389349325,1308,5991057,21.832541402961112
Tennessee,47,2006,13051,6088766,214.34556690140496,19363,6088766,318.01189272177646,1379,6088766,22.648267317219943
Tennessee,47,2007,13161,6175727,213.10851337826298,19006,6175727,307.7532410354279,1303,6175727,21.098730562409898
Tennessee,47,2008,13162,6247411,210.67927178154278,19271,6247411,308.4637780354134,1164,6247411,18.631718002865508
Tennessee,47,2009,13482,6306019,213.79574022850232,18636,6306019,295.527178081766,1056,6306019,16.745905776687323
Tennessee,47,2010,13593,6346105,214.194375920348,19027,6346105,299.8217016579461,1099,6346105,17.31770905145755
Tennessee,47,2011,13562,6403353,211.7952891243072,18723,6403353,292.3936881193337,1044,6403353,16.303958254370794
Tennessee,47,2012,13765,6456243,213.20449059925411,18871,6456243,292.29073317097885,1027,6456243,15.907084042530618
Tennessee,47,2013,13953,6495978,214.79444665606934,19273,6495978,296.69127574015795,1019,6495978,15.686629480580137
Tennessee,47,2014,14173,6549352,216.4030884276796,19891,6549352,303.7094356815758,994,6549352,15.177074006710892
Tennessee,47,2015,14214,6600299,215.3538801802767,20481,6600299,310.3041241010445,988,6600299,14.969018827783408
Tennessee,47,2016,14450,6651194,217.25422533157203,20290,6651194,305.0580091333977,1099,6651194,16.523349040788766
Tennessee,47,2017,14302,6715984,212.95464670553116,20969,6715984,312.2252822520125,1088,6715984,16.200157713300094
Tennessee,47,2018,14141,6770010,208.87709176205058,21338,6770010,315.18417254922815,1113,6770010,16.440152968754845
Tennessee,47,2019,14382,6829174,210.59647916424444,21726,6829174,318.1351068225821,1179,6829174,17.264166940247826
Tennessee,47,2020,14436,6886834,209.61736554126324,23302,6886834,338.3557669605511,1265,6886834,18.36838233649889
Tennessee,47,2021,14481,6975218,207.6064145952141,24016,6975218,344.30465112344876,1428,6975218,20.472478422896604
Tennessee,47,2022,14625,7051339,207.40741581137993,24392,7051339,345.9201153142687,1338,7051339,18.975119477307786
Tennessee,47,2023,14966,7126489,210.00523539712194,23476,7126489,329.4188765323289,1364,7126489,19.139859754221188
Tennessee,47,2024,15331,7227750,212.11303656047872,23906,7227750,330.7530005880115,1278,7227750,17.68185119850576
Texas,48,1999,32755,20558220,159.32799629539912,57388,20558220,279.14868116013935,3669,20558220,17.846875848200867
Texas,48,2000,33300,20851820,159.69829012527444,57394,20851820,275.2469568603604,3824,20851820,18.338926769941427
Texas,48,2001,33488,21319622,157.07595566187806,57484,21319622,269.6295459647455,3964,21319622,18.593200198390008
Texas,48,2002,34164,21690325,157.50801336540601,57716,21690325,266.0909875716477,4024,21690325,18.5520502804822
Texas,48,2003,33867,22030931,153.7247790390701,55710,22030931,252.87174654579962,4022,22030931,18.256150863529097
Texas,48,2004,33937,22394023,151.54490106578885,53576,22394023,239.24240856589276,3864,22394023,17.254604052161596
Texas,48,2005,34291,22778123,150.5435720054721,53277,22778123,233.89547944753832,3780,22778123,16.594870437744145
Texas,48,2006,34939,23359580,149.57032617880972,51464,23359580,220.31218027036445,3907,23359580,16.725471947697688
Texas,48,2007,35074,23831983,147.1719747366386,52022,23831983,218.28649340678027,3800,23831983,15.944959343081102
Texas,48,2008,35713,24309039,146.91243039266178,51440,24309039,211.608529650226,3780,24309039,15.549771424530604
Texas,48,2009,35591,24801761,143.5019069815244,50580,24801761,203.93713172221925,3508,24801761,14.14415694111398
Texas,48,2010,36717,25145561,146.01782000409534,50902,25145561,202.42936715549914,3331,25145561,13.246870889060698
Texas,48,2011,37351,25674681,145.47795160531888,50345,25674681,196.08812276966557,3304,25674681,12.868709060104779
Texas,48,2012,38142,26059203,146.36671735509333,51745,26059203,198.5670858774921,3632,26059203,13.937494558064573
Texas,48,2013,38412,26448193,145.23487483625064,52979,26448193,200.3123616044393,3612,26448193,13.656887636898293
Texas,48,2014,38847,26956958,144.10750649238685,55138,26956958,204.5408832851244,3714,26956958,13.777518961894737
Texas,48,2015,39121,27469114,142.4181355103044,57646,27469114,209.85751488016686,3722,27469114,13.549763563542674
Texas,48,2016,40195,27862596,144.2615038455139,58252,27862596,209.06881756459447,4022,27862596,14.435122987104288
Texas,48,2017,40668,28304596,143.67984619882932,60169,28304596,212.57678434979255,3892,28304596,13.750417070075828
Texas,48,2018,40866,28701845,142.38109083231407,61665,28701845,214.8468155966977,3788,28701845,13.197757844487002
Texas,48,2019,41489,28995881,143.0858403647056,61192,28995881,211.0368710645488,3858,28995881,13.305338092675992
Texas,48,2020,42142,29360759,143.53171183347132,66587,29360759,226.78909629005162,4070,29360759,13.862039465669127
Texas,48,2021,42552,29527941,144.1075759396837,67347,29527941,228.07888975394528,4588,29527941,15.537825681783907
Texas,48,2022,43403,30029572,144.53419449334808,67433,30029572,224.5553150074866,4584,30029572,15.2649528271665
Texas,48,2023,44241,30503301,145.0367617589978,66518,30503301,218.0682018644474,4470,30503301,14.654151693287227
Texas,48,2024,45055,31290831,143.9878666053963,67101,31290831,214.44301047805345,4375,31290831,13.981731581369635
Utah,49,1999,2393,2203482,108.60084175863476,3935,2203482,178.58099135822303,364,2203482,16.519308984598013
Utah,49,2000,2359,2233169,105.63463848907091,4185,2233169,187.40184912113682,364,2233169,16.29970682917415
Utah,49,2001,2313,2283715,101.28234039711609,4093,2283715,179.22551631880512,299,2283715,13.09270202280057
Utah,49,2002,2376,2324815,102.20168056382983,4192,2324815,180.31542294763238,329,2324815,14.151663680765997
Utah,49,2003,2444,2360137,103.5533106764565,4223,2360137,178.93029091107846,307,2360137,13.00771946713263
Utah,49,2004,2445,2401580,101.80797641552645,4037,2401580,168.09766903455227,321,2401580,13.366200584615127
Utah,49,2005,2520,2457719,102.53409767349319,3956,2457719,160.96225809378535,319,2457719,12.979514745176319
Utah,49,2006,2615,2525507,103.54356570779649,3916,2525507,155.0579744977939,342,2525507,13.541835362166884
Utah,49,2007,2572,2597746,99.00891003200468,4061,2597746,156.32783189734485,320,2597746,12.318371388118777
Utah,49,2008,2492,2663029,93.57765161400796,3857,2663029,144.83507314415277,302,2663029,11.340469818391012
Utah,49,2009,2555,2723421,93.81582942923625,3855,2723421,141.54991093921944,256,2723421,9.39994220504285
Utah,49,2010,2810,2763885,101.66848475967704,3912,2763885,141.5398976440771,272,2763885,9.841219877093295
Utah,49,2011,2746,2817222,97.47190672229594,4095,2817222,145.35595703852945,277,2817222,9.83238097672104
Utah,49,2012,2876,2855287,100.72542620058859,4212,2855287,147.5158189001666,246,2855287,8.615596260551042
Utah,49,2013,2971,2900872,102.41747998532854,4462,2900872,153.8158181402006,230,2900872,7.928650419597968
Utah,49,2014,3043,2942902,103.40133650389988,4577,2942902,155.5267555630463,260,2942902,8.834816789685828
Utah,49,2015,3091,2995919,103.17368393471251,4784,2995919,159.6838899850096,282,2995919,9.412804551791954
Utah,49,2016,3125,3051217,102.41814987265735,4904,3051217,160.72275423216377,285,3051217,9.340535268386352
Utah,49,2017,3161,3101833,101.90748502578958,4961,3101833,159.9376884571155,293,3101833,9.446027558543609
Utah,49,2018,3264,3161105,103.25503265472041,4980,3161105,157.5398476165771,258,3161105,8.161702948810621
Utah,49,2019,3289,3205958,102.59023979727745,5111,3205958,159.42192630096838,248,3205958,7.735597284805353
Utah,49,2020,3460,3249879,106.46550225408393,5570,3249879,171.3909964032507,322,3249879,9.908061192432088
Utah,49,2021,3492,3337975,104.61432455305987,5532,3337975,165.72922205828382,355,3337975,10.635190497232603
Utah,49,2022,3501,3380800,103.55537150970186,5814,3380800,171.97113109323237,323,3380800,9.553951727401797
Utah,49,2023,3730,3417734,109.13663848620166,5715,3417734,167.21605601840284,299,3417734,8.748486570341637
Utah,49,2024,3732,3503613,106.51861378525538,5911,3503613,168.71155575687155,290,3503613,8.277169881490906
Vermont,50,1999,1255,604683,207.54676417230186,1811,604683,299.49576885740134,83,604683,13.726200339682116
Vermont,50,2000,1240,608827,203.67033656523117,1923,608827,315.85327194753194,76,608827,12.483020628191587
Vermont,50,2001,1249,612223,204.01063011353705,1886,612223,308.0576848631953,88,612223,14.373847437943363
Vermont,50,2002,1224,615442,198.8814543043861,1846,615442,299.94702993945816,78,615442,12.673818166455977
Vermont,50,2003,1210,617858,195.8378786064112,1761,617858,285.0169456412315,74,617858,11.976861997416883
Vermont,50,2004,1212,619920,195.50909794812236,1711,619920,276.003355271648,83,619920,13.38882436443412
Vermont,50,2005,1202,621215,193.49178625757588,1632,621215,262.71097768083513,82,621215,13.199938829551767
Vermont,50,2006,1214,622892,194.8973497813425,1617,622892,259.5955639179826,91,622892,14.609274159886466
Vermont,50,2007,1346,623481,215.88468614119753,1566,623481,251.17044464867413,71,623481,11.387676609231075
Vermont,50,2008,1279,624151,204.91836110172056,1596,624151,255.70735286813607,76,624151,12.176540612768385
Vermont,50,2009,1254,624817,200.69876459827438,1496,624817,239.43010513478345,79,624817,12.643702075967843
Vermont,50,2010,1392,625741,222.45625586304877,1556,625741,248.6651825595574,76,625741,12.145600176430824
Vermont,50,2011,1347,626431,215.02767264072182,1531,626431,244.4004207965442,62,626431,9.897339052505384
Vermont,50,2012,1325,626011,211.6576226296343,1606,626011,256.5450127873153,78,626011,12.459844954801113
Vermont,50,2013,1318,626630,210.33145556388936,1611,626630,257.0895105564687,74,626630,11.809201602221407
Vermont,50,2014,1379,626562,220.08995119397602,1695,626562,270.5239066524941,46,626562,7.341651743961491
Vermont,50,2015,1399,626042,223.4674350922143,1739,626042,277.77689036837785,54,626042,8.625619367390687
Vermont,50,2016,1356,624594,217.1010288283269,1759,624594,281.62294226329425,67,624594,10.726968238567775
Vermont,50,2017,1434,623657,229.93408235616693,1721,623657,275.95296773707344,81,623657,12.987908417607755
Vermont,50,2018,1388,626299,221.61938626758143,1754,626299,280.0579276032694,75,626299,11.975110929444243
Vermont,50,2019,1378,623989,220.83722629725844,1808,623989,289.7486974930648,57,623989,9.134776414327817
Vermont,50,2020,1400,623347,224.59400622767095,1936,623347,310.5814257548364,68,623347,10.908851731058302
Vermont,50,2021,1446,645570,223.9881035364097,2053,645570,318.01353842340876,72,645570,11.152934615920815
Vermont,50,2022,1485,647064,229.4981640146879,1991,647064,307.69753841969265,81,647064,12.51808167352843
Vermont,50,2023,1484,647464,229.20193246265427,1841,647464,284.3401331965947,78,647464,12.047001841029
Vermont,50,2024,1476,648493,227.60461562422418,1948,648493,300.38874744985685,61,648493,9.406423816448289
Virginia,51,1999,13365,7000174,190.92382560776346,20752,7000174,296.44977396276147,897,7000174,12.813967195672566
Virginia,51,2000,13528,7078515,191.11353158112965,20719,7078515,292.70263607550453,981,7078515,13.85883903615377
Virginia,51,2001,13345,7198362,185.38939831033784,20334,7198362,282.480931078487,961,7198362,13.350259406237143
Virginia,51,2002,13602,7286873,186.66443068240656,20343,7286873,279.1732475644903,963,7286873,13.215545268869102
Virginia,51,2003,13781,7366977,187.0645177798166,20202,7366977,274.2237419772045,1009,7366977,13.69625560117807
Virginia,51,2004,13385,7475575,179.04977209111004,19509,7475575,260.969891948111,1016,7475575,13.590927788163453
Virginia,51,2005,13877,7577105,183.14382603910067,19267,7577105,254.27917390612905,969,7577105,12.788525432866512
Virginia,51,2006,13829,7673725,180.2123479796318,18822,7673725,245.27853161274348,962,7673725,12.53628452935178
Virginia,51,2007,14009,7751000,180.73796929428462,18319,7751000,236.3436975874081,1081,7751000,13.946587537091986
Virginia,51,2008,13983,7833496,178.5026761997453,18235,7833496,232.78240009313848,884,7833496,11.28487204180611
Virginia,51,2009,14122,7925937,178.17451741037053,17857,7925937,225.29828334492186,826,7925937,10.421480766248836
Virginia,51,2010,14080,8001024,175.97747488321494,17949,8001024,224.33378527548473,724,8001024,9.048841748256224
Virginia,51,2011,14376,8096604,177.55592344642272,17900,8096604,221.08034430237663,811,8096604,10.01654520833673
Virginia,51,2012,14294,8185867,174.61803374034784,18074,8185867,220.79518272163477,838,8185867,10.237156308549846
Virginia,51,2013,14414,8260405,174.4950762099437,18233,8260405,220.72767618536864,775,8260405,9.382106567414068
Virginia,51,2014,14749,8326289,177.13773807274765,18464,8326289,221.75545432064635,787,8326289,9.451989956149733
Virginia,51,2015,14947,8382993,178.30147299419193,18769,8382993,223.8937811352103,791,8382993,9.435770732481824
Virginia,51,2016,15027,8411808,178.64173789986646,18994,8411808,225.80163503494134,834,8411808,9.914634285518643
Virginia,51,2017,15064,8470020,177.85081971471143,19805,8470020,233.82471351897632,896,8470020,10.578487417975401
Virginia,51,2018,15148,8517685,177.841749254639,19886,8517685,233.46719208329495,914,8517685,10.730615184759708
Virginia,51,2019,15045,8535519,176.26344689760518,20434,8535519,239.39961940217108,894,8535519,10.473879795710138
Virginia,51,2020,15499,8590563,180.41890851624044,21329,8590563,248.28407637543663,931,8590563,10.83747363240337
Virginia,51,2021,15724,8642274,181.94285439225834,22444,8642274,259.7001668773751,1024,8642274,11.848733331065413
Virginia,51,2022,15842,8683619,182.43545692182028,22921,8683619,263.9567673339883,1086,8683619,12.506306414410858
Virginia,51,2023,15971,8715698,183.24407293598287,22537,8715698,258.579404655829,964,8715698,11.060502555274404
Virginia,51,2024,15842,8811195,179.79400070024553,22794,8811195,258.6936278223328,1012,8811195,11.485388758278532
Washington,53,1999,10653,5842564,182.33433129701274,16432,5842564,281.24638429292344,732,5842564,12.5287459409944
Washington,53,2000,10668,5894121,180.99390901544098,16311,5894121,276.73337551095403,711,5894121,12.062867389386815
Washington,53,2001,10802,5985722,180.4627745825817,16272,5985722,271.8469050183086,745,5985722,12.446284675432636
Washington,53,2002,10858,6052349,179.4014191845183,16146,6052349,266.7724547939982,760,6052349,12.55710799228531
Washington,53,2003,11064,6104115,181.25477649094094,16091,6104115,263.60905716881155,719,6104115,11.778939289315487
Washington,53,2004,10989,6178645,177.85452959346264,15184,6178645,245.74967488826434,669,6178645,10.827616734737147
Washington,53,2005,11048,6257305,176.561634761291,15273,6257305,244.0827161213973,762,6257305,12.177766626367102
Washington,53,2006,11055,6370753,173.52736795791643,14540,6370753,228.23047762171913,743,6370753,11.662671586859512
Washington,53,2007,11568,6461587,179.02722659309546,15015,6461587,232.37325443424348,649,6461587,10.043972169685249
Washington,53,2008,11618,6562231,177.04344757141283,14889,6562231,226.88930030046183,620,6562231,9.448006325897396
Washington,53,2009,11922,6667426,178.80963358273493,14316,6667426,214.71554389954983,574,6667426,8.609019432686617
Washington,53,2010,11874,6724540,176.5771339006088,14300,6724540,212.6539510509269,549,6724540,8.164127211675446
Washington,53,2011,12002,6830038,175.72376610496164,14214,6830038,208.11011593200507,552,6830038,8.081946249786604
Washington,53,2012,11952,6897012,173.29243446292395,14027,6897012,203.37792655718158,523,6897012,7.582993910986381
Washington,53,2013,11928,6971406,171.09891462353505,14408,6971406,206.6728002930829,537,6971406,7.7028937921561305
Washington,53,2014,12205,7061530,172.83789773604303,14602,7061530,206.78238285470712,578,7061530,8.185194993153042
Washington,53,2015,12687,7170351,176.9369449278006,15007,7170351,209.29240423516225,641,7170351,8.939590265525355
Washington,53,2016,12594,7288000,172.8046103183315,15344,7288000,210.53787047200876,620,7288000,8.507135016465423
Washington,53,2017,12664,7405743,171.0024233895235,15937,7405743,215.19785388177797,663,7405743,8.9525115845905
Washington,53,2018,12791,7535591,169.74116562324045,15980,7535591,212.06034138530077,672,7535591,8.91768143998261
Washington,53,2019,12960,7614893,170.19280507290122,16348,7614893,214.68456615214424,630,7614893,8.273261357710476
Washington,53,2020,12796,7693612,166.31979881491296,16683,7693612,216.8422322311029,683,7693612,8.877494731993243
Washington,53,2021,13547,7738692,175.05542280271655,17692,7738692,228.6174459456456,765,7738692,9.885391484762541
Washington,53,2022,13432,7785786,172.5195118386249,18200,7785786,233.75931473071566,844,7785786,10.840267122677146
Washington,53,2023,13722,7812880,175.6330572080974,17249,7812880,220.77646143291594,903,7812880,11.557837826768106
Washington,53,2024,13828,7958180,173.7583216263015,17674,7958180,222.08595432624043,814,7958180,10.22846932338801
West Virginia,54,1999,4762,1811799,262.8326872903672,8667,1811799,478.3643218701413,387,1811799,21.359985296382217
West Virginia,54,2000,4753,1808344,262.8371593015488,8350,1808344,461.7484283963671,394,1808344,21.787889914750732
West Virginia,54,2001,4685,1801481,260.06380305981577,8176,1801481,453.8488055105771,373,1801481,20.705186454922366
West Virginia,54,2002,4652,1805414,257.66943205270366,8044,1805414,445.5487771779769,414,1805414,22.93102856187002
West Virginia,54,2003,4610,1812295,254.3735981173043,8073,1812295,445.4572793060732,402,1812295,22.18181918506645
West Virginia,54,2004,4694,1816438,258.4178485585525,7454,1816438,410.3635797092992,414,1816438,22.791859672612002
West Virginia,54,2005,4617,1820492,253.61275962761718,7300,1820492,400.99050146883366,403,1820492,22.136872889306847
West Virginia,54,2006,4613,1827912,252.36444642849327,6933,1827912,379.2852172314641,420,1827912,22.97703609364127
West Virginia,54,2007,4690,1834052,255.7179403855507,6849,1834052,373.43543149267305,429,1834052,23.390830794328622
West Virginia,54,2008,4605,1840310,250.22958088582902,6903,1840310,375.0998473083339,372,1840310,20.213985687194004
West Virginia,54,2009,4786,1847775,259.0142198049005,6639,1847775,359.29699232861145,373,1847775,20.186440448647698
West Virginia,54,2010,4685,1852994,252.83406206388148,6538,1852994,352.8343858641744,310,1852994,16.729681801452138
West Virginia,54,2011,4782,1855364,257.739182176651,6459,1855364,348.1257586112483,376,1855364,20.265565139778502
West Virginia,54,2012,4684,1855413,252.45053257684407,6594,1855413,355.3925729743189,361,1855413,19.456584598685037
West Virginia,54,2013,4718,1854304,254.43508723488705,6226,1854304,335.75940083179455,330,1854304,17.796434673063317
West Virginia,54,2014,4880,1850326,263.737308993118,6297,1850326,340.3184087560786,324,1850326,17.51042789216603
West Virginia,54,2015,4839,1844128,262.40044075031665,6412,1844128,347.69820749969637,304,1844128,16.48475593885023
West Virginia,54,2016,4659,1831102,254.43694562072454,6404,1831102,349.73474989377985,299,1831102,16.328964743635254
West Virginia,54,2017,4654,1815857,256.2977150733786,6502,1815857,358.0678434480248,337,1815857,18.55873012026828
West Virginia,54,2018,4682,1805832,259.2710728351253,6503,1805832,360.1110180792012,333,1805832,18.440253578405965
West Virginia,54,2019,4604,1792147,256.89856914639256,6698,1792147,373.741662932784,330,1792147,18.413668075219277
West Virginia,54,2020,4725,1784787,264.7374728749145,6639,1784787,371.9771602998005,303,1784787,16.97681572086753
West Virginia,54,2021,4820,1782959,270.3371193616903,7148,1782959,400.90658282102953,300,1782959,16.825961785997322
West Virginia,54,2022,4679,1775156,263.5824682450444,7050,1775156,397.14819429954326,290,1775156,16.336592389626603
West Virginia,54,2023,4620,1770071,261.0064794011088,6829,1770071,385.803733296574,291,1770071,16.440018507732177
West Virginia,54,2024,4758,1769979,268.81674867328934,7007,1769979,395.8804031008277,284,1769979,16.045388109124456
Wisconsin,55,1999,10755,5332666,201.68148539586016,18865,5332666,353.7630145972015,775,5332666,14.53306845018983
Wisconsin,55,2000,10638,5363675,198.3341645420351,18489,5363675,344.7076864276825,890,5363675,16.593100812409403
Wisconsin,55,2001,10777,5406835,199.32178437107848,17883,5406835,330.74802541597813,821,5406835,15.184484083571997
