State,State Code,Year,population,firearm_suicide_deaths,firearm_suicide_rate_per_100k,total_suicide_deaths,total_suicide_rate_per_100k,nonfirearm_suicide_deaths,nonfirearm_suicide_rate_per_100k,unemployment_rate,income_pc,gun_ownership,mean_rucc_2013,share_nonmetro_counties_2013,rep_vote_share_2party,permitless_year,ever_adopter,post_permitless,years_since_permitless
Louisiana,22,2008,4435586,351,7.913272338762002,536,12.084085394804656,185,4.170813056042653,4.666666666666667,38328.0,0.492,3.984375,0.453125,0.5945717416158537,,0,0,
Louisiana,22,2009,4491648,328,7.302442221652275,493,10.97592687583711,165,3.6734846541848354,6.708333333333333,36803.0,0.458,3.984375,0.453125,0.5945717416158537,,0,0,
Louisiana,22,2010,4533372,385,8.492574622157635,561,12.374894449429696,176,3.88231982727206,7.433333333333334,38067.0,0.454,3.984375,0.453125,0.5945717416158537,,0,0,
Louisiana,22,2011,4574836,377,8.240732563965135,580,12.678050098407898,203,4.437317534442762,7.341666666666666,38966.0,0.467,3.984375,0.453125,0.5945717416158537,,0,0,
Louisiana,22,2012,4601893,375,8.148820496260996,575,12.494858094266858,200,4.346037598005863,6.716666666666666,40662.0,0.551,3.984375,0.453125,0.5874682561411397,,0,0,
Louisiana,22,2013,4625470,408,8.820725245218323,589,12.733841101552924,181,3.913115856334601,6.375,40996.0,0.487,3.984375,0.453125,0.5874682561411397,,0,0,
Louisiana,22,2014,4649676,444,9.5490524501062,682,14.667688673361326,238,5.118636223255125,6.241666666666667,42533.0,0.481,3.984375,0.453125,0.5874682561411397,,0,0,
Louisiana,22,2015,4670724,468,10.019859876113426,733,15.693498481177649,265,5.673638605064223,6.266666666666667,42484.0,0.456,3.984375,0.453125,0.5874682561411397,,0,0,
Louisiana,22,2016,4681666,440,9.398363744872018,688,14.69562331016352,248,5.297259565291501,6.041666666666667,42132.0,0.523,3.984375,0.453125,0.601716772378078,,0,0,
Louisiana,22,2017,4684333,444,9.478403862406878,727,15.51981893686892,283,6.0414150744620425,5.125,43486.0,0.523,3.984375,0.453125,0.601716772378078,,0,0,
Louisiana,22,2018,4659978,467,10.021506539301258,727,15.600932021567484,260,5.579425482266226,4.825,45465.0,0.523,3.984375,0.453125,0.601716772378078,,0,0,
Louisiana,22,2019,4648794,446,9.593886070236712,713,15.337311139190078,267,5.743425068953366,4.633333333333334,47015.0,0.523,3.984375,0.453125,0.601716772378078,,0,0,
Louisiana,22,2020,4645318,406,8.73998292474272,646,13.90647529404876,240,5.16649236930604,8.683333333333334,50179.0,0.523,3.984375,0.453125,0.5946444045629105,,0,0,
Louisiana,22,2021,4624047,463,10.012874004092088,698,15.095002278307293,235,5.0821282742152025,5.608333333333333,55120.0,0.523,3.984375,0.453125,0.5946444045629105,,0,0,
Louisiana,22,2022,4590241,488,10.631250080333473,741,16.14294325722767,253,5.511693176894198,3.6666666666666665,55384.0,0.523,3.984375,0.453125,0.5946444045629105,,0,0,
Louisiana,22,2023,4573749,485,10.60399247969226,727,15.8950567685284,242,5.291064288836139,3.725,58996.0,0.523,3.984375,0.453125,0.5946444045629105,,0,0,
Louisiana,22,2024,4597740,443,9.635168582825475,675,14.68112594448577,232,5.045957361660294,4.341666666666666,61897.0,0.523,3.984375,0.453125,0.5946444045629105,,0,0,
Maine,23,1999,1266808,91,7.183409009100038,175,13.81424809442315,84,6.630839085323111,3.9583333333333335,25793.0,0.441,5.1875,0.6875,0.4725215845899958,2015.0,1,0,-16.0
Maine,23,2000,1274923,98,7.686738728534978,154,12.079160859126397,56,4.392422130591417,3.3083333333333336,27478.0,0.466,5.1875,0.6875,0.4725215845899958,2015.0,1,0,-15.0
Maine,23,2001,1285692,86,6.689004831639305,161,12.522439277836371,75,5.833434446197066,3.75,28821.0,0.403,5.1875,0.6875,0.4725215845899958,2015.0,1,0,-14.0
Maine,23,2002,1295960,79,6.095867156393716,166,12.809037315966542,87,6.713170159572826,4.433333333333334,29546.0,0.41,5.1875,0.6875,0.4725215845899958,2015.0,1,0,-13.0
Maine,23,2003,1306513,71,5.434312555634731,138,10.562466657430887,67,5.128154101796156,5.1000000000000005,30740.0,0.421,5.1875,0.6875,0.4725215845899958,2015.0,1,0,-12.0
Maine,23,2004,1313688,97,7.383792803161786,171,13.016789374646034,74,5.632996571484249,4.666666666666667,32096.0,0.411,5.1875,0.6875,0.4541698358969139,2015.0,1,0,-11.0
Maine,23,2005,1318787,100,7.5827256410625825,175,13.26976987185952,75,5.687044230796937,4.883333333333334,32684.0,0.425,5.1875,0.6875,0.4541698358969139,2015.0,1,0,-10.0
Maine,23,2006,1323619,87,6.57288842181927,158,11.936969777556834,71,5.364081355737564,4.708333333333333,34168.0,0.431,5.1875,0.6875,0.4541698358969139,2015.0,1,0,-9.0
Maine,23,2007,1327040,90,6.782011092355919,191,14.392934651555342,101,7.610923559199422,4.7,35402.0,0.457,5.1875,0.6875,0.4541698358969139,2015.0,1,0,-8.0
Maine,23,2008,1330509,103,7.741398216772678,181,13.603816283843251,78,5.862418067070573,5.408333333333334,36960.0,0.462,5.1875,0.6875,0.4117047501659239,2015.0,1,0,-7.0
Maine,23,2009,1329590,106,7.972382463767026,197,14.816597597755695,91,6.844215133988671,8.299999999999999,37107.0,0.441,5.1875,0.6875,0.4117047501659239,2015.0,1,0,-6.0
Maine,23,2010,1328361,95,7.151670366715072,186,14.002217770621089,91,6.850547403906017,8.35,38018.0,0.46,5.1875,0.6875,0.4117047501659239,2015.0,1,0,-5.0
Maine,23,2011,1328188,113,8.507831722617581,235,17.693278361195855,122,9.185446638578274,7.774999999999999,39502.0,0.47,5.1875,0.6875,0.4117047501659239,2015.0,1,0,-4.0
Maine,23,2012,1329192,112,8.426171689266862,210,15.799071917375366,98,7.372900228108504,7.208333333333333,39992.0,0.46,5.1875,0.6875,0.4214007860642288,2015.0,1,0,-3.0
Maine,23,2013,1328302,137,10.313919575518218,245,18.44460070074426,108,8.130681125226042,6.683333333333334,39950.0,0.496,5.1875,0.6875,0.4214007860642288,2015.0,1,0,-2.0
Maine,23,2014,1330089,116,8.721220910781158,220,16.540246554929784,104,7.819025644148626,5.575,41137.0,0.423,5.1875,0.6875,0.4214007860642288,2015.0,1,0,-1.0
Maine,23,2015,1329328,128,9.628925291575896,236,17.753331006343053,108,8.124405714767157,4.391666666666667,42939.0,0.413,5.1875,0.6875,0.4214007860642288,2015.0,1,1,0.0
Maine,23,2016,1331479,112,8.41169856978593,228,17.123814945635644,116,8.712116375849714,3.7916666666666665,44234.0,0.477,5.1875,0.6875,0.4840320887083746,2015.0,1,1,1.0
Maine,23,2017,1335907,151,11.30318203288103,274,20.510409781519225,123,9.207227748638193,3.375,45905.0,0.477,5.1875,0.6875,0.4840320887083746,2015.0,1,1,2.0
Maine,23,2018,1338404,147,10.983230773368875,270,20.173281012310184,123,9.190050238941309,3.1750000000000003,47729.0,0.477,5.1875,0.6875,0.4840320887083746,2015.0,1,1,3.0
Maine,23,2019,1344212,144,10.71259592980869,276,20.53247553213332,132,9.819879602324631,2.9,49983.0,0.477,5.1875,0.6875,0.4840320887083746,2015.0,1,1,4.0
Maine,23,2020,1350141,132,9.776756649861015,234,17.331523152026342,102,7.554766502165327,5.116666666666667,54330.0,0.477,5.1875,0.6875,0.4532959541799602,2015.0,1,1,5.0
Maine,23,2021,1372247,158,11.513962136554133,277,20.18587032800946,119,8.671908191455328,4.733333333333333,59384.0,0.477,5.1875,0.6875,0.4532959541799602,2015.0,1,1,6.0
Maine,23,2022,1385340,156,11.260773528520074,269,19.417615892127564,113,8.15684236360749,2.841666666666667,61617.0,0.477,5.1875,0.6875,0.4532959541799602,2015.0,1,1,7.0
Maine,23,2023,1395722,158,11.32030590619049,274,19.631416571494896,116,8.311110665304406,2.6083333333333334,65447.0,0.477,5.1875,0.6875,0.4532959541799602,2015.0,1,1,8.0
Maine,23,2024,1405012,157,11.174281785493648,285,20.28452426029101,128,9.110242474797367,3.083333333333333,68932.0,0.477,5.1875,0.6875,0.4532959541799602,2015.0,1,1,9.0
Maryland,24,1999,5254509,241,4.586537010403827,439,8.354729243017758,198,3.7681922326139303,3.4250000000000003,32948.0,0.298,2.375,0.2083333333333333,0.4156770105754571,,0,0,
Maryland,24,2000,5296486,245,4.6257084414081335,483,9.11925378449032,238,4.493545343082187,3.575,35480.0,0.265,2.375,0.2083333333333333,0.4156770105754571,,0,0,
Maryland,24,2001,5374691,220,4.093258570585732,464,8.633054439780818,244,4.5397958691950855,4.141666666666667,37012.0,0.249,2.375,0.2083333333333333,0.4156770105754571,,0,0,
Maryland,24,2002,5440389,233,4.282781984891154,481,8.841279548208778,248,4.558497563317624,4.483333333333333,37995.0,0.252,2.375,0.2083333333333333,0.4156770105754571,,0,0,
Maryland,24,2003,5496269,239,4.348404344838289,506,9.20624518195889,267,4.857840837120601,4.4750000000000005,39295.0,0.24,2.375,0.2083333333333333,0.4156770105754571,,0,0,
Maryland,24,2004,5546935,250,4.506993501816769,504,9.086098899662607,254,4.579105397845838,4.308333333333333,41515.0,0.236,2.375,0.2083333333333333,0.4343428691808208,,0,0,
Maryland,24,2005,5592379,220,3.933925079112128,485,8.672516651679008,265,4.73859157256688,4.166666666666667,43311.0,0.266,2.375,0.2083333333333333,0.4343428691808208,,0,0,
Maryland,24,2006,5627367,238,4.229331408454433,512,9.09839361818769,274,4.869062209733256,3.85,45293.0,0.237,2.375,0.2083333333333333,0.4343428691808208,,0,0,
Maryland,24,2007,5653408,233,4.1214078304626165,524,9.268745507134811,291,5.147337676672195,3.4416666666666664,47033.0,0.206,2.375,0.2083333333333333,0.4343428691808208,,0,0,
Maryland,24,2008,5684965,263,4.626237804454381,516,9.076573030792629,253,4.450335226338246,4.316666666666666,49026.0,0.235,2.375,0.2083333333333333,0.3706991270711446,,0,0,
Maryland,24,2009,5730388,252,4.397607980471828,568,9.912068781380944,316,5.514460800909117,7.133333333333333,48448.0,0.218,2.375,0.2083333333333333,0.3706991270711446,,0,0,
Maryland,24,2010,5773552,222,3.845119953886273,510,8.833383677846843,288,4.98826372396057,7.766666666666667,49616.0,0.196,2.375,0.2083333333333333,0.3706991270711446,,0,0,
Maryland,24,2011,5828289,242,4.152161980986187,569,9.762727963558431,327,5.610565982572244,7.283333333333334,51797.0,0.266,2.375,0.2083333333333333,0.3706991270711446,,0,0,
Maryland,24,2012,5884563,272,4.622263369429471,598,10.162181966613325,326,5.539918597183852,6.866666666666667,52481.0,0.213,2.375,0.2083333333333333,0.3667827421309402,,0,0,
Maryland,24,2013,5928814,257,4.334762399360142,583,9.833332602439544,326,5.498570203079402,6.566666666666666,51871.0,0.18,2.375,0.2083333333333333,0.3667827421309402,,0,0,
Maryland,24,2014,5976407,277,4.634891833839295,621,10.390858587776904,344,5.755966753937609,5.733333333333333,53075.0,0.219,2.375,0.2083333333333333,0.3667827421309402,,0,0,
Maryland,24,2015,6006401,244,4.062332834587634,563,9.373333548659172,319,5.311000714071538,5.033333333333333,55032.0,0.201,2.375,0.2083333333333333,0.3667827421309402,,0,0,
Maryland,24,2016,6016447,251,4.171897467059877,594,9.872936635193495,343,5.701039168133618,4.25,56606.0,0.167,2.375,0.2083333333333333,0.3598900449143484,,0,0,
Maryland,24,2017,6052177,271,4.477727601159054,640,10.57470724996972,369,6.096979648810668,4.066666666666666,58245.0,0.167,2.375,0.2083333333333333,0.3598900449143484,,0,0,
Maryland,24,2018,6042718,266,4.401992613257809,659,10.90568846668006,393,6.503695853422251,3.8083333333333336,59915.0,0.167,2.375,0.2083333333333333,0.3598900449143484,,0,0,
Maryland,24,2019,6045680,268,4.432917388945495,666,11.016130526260074,398,6.583213137314579,3.3833333333333333,61723.0,0.167,2.375,0.2083333333333333,0.3598900449143484,,0,0,
Maryland,24,2020,6055802,267,4.408994877969921,593,9.792262032345178,326,5.3832671543752575,6.516666666666667,64868.0,0.167,2.375,0.2083333333333333,0.3297095295290766,,0,0,
Maryland,24,2021,6165129,310,5.028280835648371,626,10.153883235857675,316,5.125602400209305,5.2,69231.0,0.167,2.375,0.2083333333333333,0.3297095295290766,,0,0,
Maryland,24,2022,6164660,269,4.363582095362923,626,10.15465573121632,357,5.7910736358533965,2.966666666666667,70781.0,0.167,2.375,0.2083333333333333,0.3297095295290766,,0,0,
Maryland,24,2023,6180253,267,4.320211486487689,617,9.98341006428054,350,5.663198577792852,2.191666666666667,75476.0,0.167,2.375,0.2083333333333333,0.3297095295290766,,0,0,
Maryland,24,2024,6263220,302,4.821800926679887,646,10.314183439189426,344,5.492382512509539,3.033333333333333,79259.0,0.167,2.375,0.2083333333333333,0.3297095295290766,,0,0,
Massachusetts,25,1999,6317345,118,1.8678732917071963,431,6.822486345133913,313,4.9546130534267165,3.283333333333333,34767.0,0.136,2.571428571428572,0.2142857142857142,0.3521065623936618,,0,0,
Massachusetts,25,2000,6349097,105,1.6537784821999095,389,6.126855519769189,284,4.47307703756928,2.8083333333333336,38381.0,0.126,2.571428571428572,0.2142857142857142,0.3521065623936618,,0,0,
Massachusetts,25,2001,6397634,107,1.6724932998667943,426,6.6587116424603225,319,4.986218342593528,3.7916666666666665,39711.0,0.121,2.571428571428572,0.2142857142857142,0.3521065623936618,,0,0,
Massachusetts,25,2002,6417206,99,1.542727473607673,438,6.825400337779402,339,5.282672864171729,5.241666666666666,39419.0,0.115,2.571428571428572,0.2142857142857142,0.3521065623936618,,0,0,
Massachusetts,25,2003,6422565,122,1.899552593083916,435,6.7729949015697,313,4.873442308485784,5.741666666666667,40158.0,0.129,2.571428571428572,0.2142857142857142,0.3521065623936618,,0,0,
Massachusetts,25,2004,6412281,95,1.4815320788343491,428,6.6746918920115945,333,5.193159813177245,5.133333333333334,42242.0,0.104,2.571428571428572,0.2142857142857142,0.3725714448700811,,0,0,
Massachusetts,25,2005,6403290,111,1.733483880942453,480,7.496146512183581,369,5.762662631241128,4.791666666666667,44061.0,0.103,2.571428571428572,0.2142857142857142,0.3725714448700811,,0,0,
Massachusetts,25,2006,6410084,101,1.5756423784774114,453,7.066990073765024,352,5.491347695287613,4.691666666666667,47311.0,0.116,2.571428571428572,0.2142857142857142,0.3725714448700811,,0,0,
Massachusetts,25,2007,6431559,114,1.7725095890436515,519,8.069583129067151,405,6.2970735400235,4.516666666666667,49662.0,0.075,2.571428571428572,0.2142857142857142,0.3725714448700811,,0,0,
Massachusetts,25,2008,6468967,118,1.824093398528699,512,7.91471033937876,394,6.090616940850062,5.316666666666666,51546.0,0.096,2.571428571428572,0.2142857142857142,0.3680292178664704,,0,0,
Massachusetts,25,2009,6517613,89,1.3655306014640636,535,8.20852664925027,446,6.842996047786206,8.15,50751.0,0.091,2.571428571428572,0.2142857142857142,0.3680292178664704,,0,0,
Massachusetts,25,2010,6547629,138,2.10763316003396,601,9.17889513898848,463,7.07126197895452,8.1,52707.0,0.122,2.571428571428572,0.2142857142857142,0.3680292178664704,,0,0,
Massachusetts,25,2011,6587536,116,1.7609011927980356,588,8.925947425562457,472,7.165046232764421,7.233333333333333,54757.0,0.135,2.571428571428572,0.2142857142857142,0.3680292178664704,,0,0,
Massachusetts,25,2012,6646144,151,2.271994106657936,609,9.163208019567437,458,6.8912139129095005,6.7,56259.0,0.111,2.571428571428572,0.2142857142857142,0.3821431925093999,,0,0,
Massachusetts,25,2013,6692824,112,1.67343411391066,575,8.591291209809194,463,6.917857095898534,6.658333333333334,56119.0,0.085,2.571428571428572,0.2142857142857142,0.3821431925093999,,0,0,
Massachusetts,25,2014,6745408,130,1.927237018131446,599,8.880115183544124,469,6.952878165412677,5.758333333333333,58129.0,0.1,2.571428571428572,0.2142857142857142,0.3821431925093999,,0,0,
Massachusetts,25,2015,6794422,118,1.736718737811693,648,9.53723510255913,530,7.800516364747437,4.8,61536.0,0.088,2.571428571428572,0.2142857142857142,0.3821431925093999,,0,0,
Massachusetts,25,2016,6811779,140,2.0552633900776875,637,9.351448424853478,497,7.296185034775791,4.016666666666667,63476.0,0.09,2.571428571428572,0.2142857142857142,0.353487213103705,,0,0,
Massachusetts,25,2017,6859819,152,2.2158019038111645,683,9.95653092304622,531,7.740729019235055,3.8333333333333335,66069.0,0.09,2.571428571428572,0.2142857142857142,0.353487213103705,,0,0,
Massachusetts,25,2018,6902149,148,2.144259708099608,743,10.764763264310869,595,8.620503556211261,3.458333333333333,69191.0,0.09,2.571428571428572,0.2142857142857142,0.353487213103705,,0,0,
Massachusetts,25,2019,6892503,142,2.0602094768765427,648,9.401519302929572,506,7.341309826053031,3.0500000000000003,72381.0,0.09,2.571428571428572,0.2142857142857142,0.353487213103705,,0,0,
Massachusetts,25,2020,6893574,134,1.943839291490887,629,9.1244396593117,495,7.180600367820814,9.341666666666669,77493.0,0.09,2.571428571428572,0.2142857142857142,0.3288445045985185,,0,0,
Massachusetts,25,2021,6984723,136,1.9471065638537133,610,8.733345617285037,474,6.786239053431324,5.291666666666667,84087.0,0.09,2.571428571428572,0.2142857142857142,0.3288445045985185,,0,0,
Massachusetts,25,2022,6981974,149,2.134066955849449,633,9.066203913105376,484,6.932136957255927,3.625,85441.0,0.09,2.571428571428572,0.2142857142857142,0.3288445045985185,,0,0,
Massachusetts,25,2023,7001399,147,2.099580383863282,671,9.583798895049403,524,7.484218511186121,3.4916666666666667,89947.0,0.09,2.571428571428572,0.2142857142857142,0.3288445045985185,,0,0,
Massachusetts,25,2024,7136171,184,2.578413549787414,656,9.192604829676869,472,6.614191279889453,4.008333333333334,93607.0,0.09,2.571428571428572,0.2142857142857142,0.3288445045985185,,0,0,
Michigan,26,1999,9897116,542,5.476342805318236,979,9.891770491525008,437,4.415427686206771,3.7416666666666663,28506.0,0.368,5.349397590361446,0.6867469879518072,0.473653935182659,,0,0,
Michigan,26,2000,9938444,531,5.342888685593037,981,9.87076045304476,450,4.527871767451725,3.6916666666666655,30250.0,0.401,5.349397590361446,0.6867469879518072,0.473653935182659,,0,0,
Michigan,26,2001,9991120,542,5.424817237707084,1063,10.63944782967275,521,5.214630591965666,5.15,30694.0,0.38,5.349397590361446,0.6867469879518072,0.473653935182659,,0,0,
Michigan,26,2002,10015710,578,5.770933862901382,1113,11.112542196209755,535,5.341608333308374,6.191666666666666,30595.0,0.388,5.349397590361446,0.6867469879518072,0.473653935182659,,0,0,
Michigan,26,2003,10041152,523,5.2085657103886085,1036,10.31754125423059,513,5.108975543841982,7.108333333333333,31267.0,0.359,5.349397590361446,0.6867469879518072,0.473653935182659,,0,0,
Michigan,26,2004,10055315,532,5.290734303201839,1105,10.989213167364722,573,5.698478864162883,6.941666666666666,32092.0,0.384,5.349397590361446,0.6867469879518072,0.4827415553203479,,0,0,
Michigan,26,2005,10051137,554,5.5118142355437,1116,11.103221456438211,562,5.591407220894511,6.758333333333333,32756.0,0.346,5.349397590361446,0.6867469879518072,0.4827415553203479,,0,0,
Michigan,26,2006,10036081,598,5.958501132065395,1149,11.448691974486854,551,5.490190842421459,6.866666666666667,33563.0,0.372,5.349397590361446,0.6867469879518072,0.4827415553203479,,0,0,
Michigan,26,2007,10001284,558,5.579283619983194,1142,11.418533860252344,584,5.83925024026915,7.066666666666666,34669.0,0.334,5.349397590361446,0.6867469879518072,0.4827415553203479,,0,0,
Michigan,26,2008,9946889,570,5.730434912865721,1192,11.98364634409814,622,6.25321143123242,8.233333333333333,35826.0,0.315,5.349397590361446,0.6867469879518072,0.4162869842384548,,0,0,
Michigan,26,2009,9901591,575,5.807147558407533,1179,11.907177341499969,604,6.100029783092434,13.483333333333334,34247.0,0.354,5.349397590361446,0.6867469879518072,0.4162869842384548,,0,0,
Michigan,26,2010,9883640,601,6.080755673011158,1274,12.889987899195033,673,6.809232226183875,12.741666666666667,35635.0,0.342,5.349397590361446,0.6867469879518072,0.4162869842384548,,0,0,
Michigan,26,2011,9876187,619,6.267601048866329,1228,12.433948445893137,609,6.166347397026808,10.141666666666667,37689.0,0.325,5.349397590361446,0.6867469879518072,0.4162869842384548,,0,0,
Michigan,26,2012,9883360,623,6.303524307522948,1274,12.890353078305353,651,6.586828770782405,9.066666666666666,39042.0,0.391,5.349397590361446,0.6867469879518072,0.4519946792882212,,0,0,
Michigan,26,2013,9895622,674,6.811092824685503,1304,13.177544574762456,630,6.366451750076954,8.733333333333333,39292.0,0.36,5.349397590361446,0.6867469879518072,0.4519946792882212,,0,0,
Michigan,26,2014,9909877,671,6.7710224859501285,1360,13.723681938736476,689,6.952659452786348,7.225,40829.0,0.347,5.349397590361446,0.6867469879518072,0.4519946792882212,,0,0,
Michigan,26,2015,9922576,692,6.973995462468618,1426,14.371268106185328,734,7.39727264371671,5.416666666666667,42982.0,0.358,5.349397590361446,0.6867469879518072,0.4519946792882212,,0,0,
Michigan,26,2016,9928300,717,7.221780163774262,1375,13.849299477251895,658,6.627519313477634,4.991666666666666,44080.0,0.389,5.349397590361446,0.6867469879518072,0.5011766821696155,,0,0,
Michigan,26,2017,9962311,682,6.845801139916231,1462,14.67530977501104,780,7.829508635094807,4.583333333333333,45264.0,0.389,5.349397590361446,0.6867469879518072,0.5011766821696155,,0,0,
Michigan,26,2018,9995915,806,8.063293855539989,1553,15.536346597585114,747,7.473052742045125,4.166666666666667,47089.0,0.389,5.349397590361446,0.6867469879518072,0.5011766821696155,,0,0,
Michigan,26,2019,9986857,742,7.429764940060722,1477,14.7894377580454,735,7.359672817984678,4.075,48577.0,0.389,5.349397590361446,0.6867469879518072,0.5011766821696155,,0,0,
Michigan,26,2020,9966555,761,7.635537053676019,1451,14.55869154386847,690,6.92315449019245,10.075,52818.0,0.389,5.349397590361446,0.6867469879518072,0.4858644065559054,,0,0,
Michigan,26,2021,10050811,810,8.059051155175437,1495,14.874421576527505,685,6.815370421352068,5.7250000000000005,57090.0,0.389,5.349397590361446,0.6867469879518072,0.4858644065559054,,0,0,
Michigan,26,2022,10034113,842,8.39137450415398,1531,15.257950553277604,689,6.866576049123623,4.133333333333334,58012.0,0.389,5.349397590361446,0.6867469879518072,0.4858644065559054,,0,0,
Michigan,26,2023,10037261,836,8.328965441867059,1544,15.38268258641476,708,7.053717144547703,3.9,61206.0,0.389,5.349397590361446,0.6867469879518072,0.4858644065559054,,0,0,
Michigan,26,2024,10140459,801,7.899050723443584,1464,14.437216303522357,663,6.538165580078773,4.691666666666666,63690.0,0.389,5.349397590361446,0.6867469879518072,0.4858644065559054,,0,0,
Minnesota,27,1999,4873481,228,4.678380812400828,439,9.007934985280542,211,4.329554172879714,2.775,30240.0,0.411,5.298850574712644,0.6896551724137931,0.4871358802418868,,0,0,
Minnesota,27,2000,4919479,223,4.533000344142134,442,8.984691265070955,219,4.451690920928821,3.108333333333333,32348.0,0.447,5.298850574712644,0.6896551724137931,0.4871358802418868,,0,0,
Minnesota,27,2001,4982796,242,4.856710971109393,485,9.733490995818412,243,4.876780024709019,3.758333333333333,33417.0,0.405,5.298850574712644,0.6896551724137931,0.4871358802418868,,0,0,
Minnesota,27,2002,5018935,238,4.742041887372521,500,9.962272872631344,262,5.220230985258825,4.416666666666667,33889.0,0.409,5.298850574712644,0.6896551724137931,0.4871358802418868,,0,0,
Minnesota,27,2003,5053572,244,4.828268005284182,498,9.854415846850506,254,5.026147841566323,4.758333333333334,35195.0,0.405,5.298850574712644,0.6896551724137931,0.4871358802418868,,0,0,
Minnesota,27,2004,5087713,268,5.267592727813066,527,10.358288684915992,259,5.090695957102926,4.625,37084.0,0.406,5.298850574712644,0.6896551724137931,0.4823908938933105,,0,0,
Minnesota,27,2005,5119598,255,4.980859825322223,547,10.684432644906884,292,5.703572819584662,4.108333333333333,37812.0,0.387,5.298850574712644,0.6896551724137931,0.4823908938933105,,0,0,
Minnesota,27,2006,5163555,243,4.706060069080314,558,10.806508306777015,315,6.100448237696703,4.058333333333333,39362.0,0.373,5.298850574712644,0.6896551724137931,0.4823908938933105,,0,0,
Minnesota,27,2007,5207203,265,5.089104457805851,575,11.042396465050432,310,5.953292007244581,4.6000000000000005,41325.0,0.403,5.298850574712644,0.6896551724137931,0.4823908938933105,,0,0,
Minnesota,27,2008,5247018,289,5.507890386501438,598,11.396949657881867,309,5.88905927138043,5.45,42983.0,0.386,5.298850574712644,0.6896551724137931,0.4477062500460726,,0,0,
Minnesota,27,2009,5281203,281,5.320757410764177,591,11.19063213438302,310,5.869874723618842,7.7,40963.0,0.396,5.298850574712644,0.6896551724137931,0.4477062500460726,,0,0,
Minnesota,27,2010,5303925,280,5.2791093388386905,610,11.500916773898576,330,6.221807435059885,7.366666666666667,42538.0,0.41,5.298850574712644,0.6896551724137931,0.4477062500460726,,0,0,
Minnesota,27,2011,5344861,322,6.024478466324943,687,12.853468032190174,365,6.82898956586523,6.575,45134.0,0.411,5.298850574712644,0.6896551724137931,0.4477062500460726,,0,0,
Minnesota,27,2012,5379139,310,5.763004079277372,659,12.251031252399311,349,6.488027173121941,5.658333333333334,47399.0,0.382,5.298850574712644,0.6896551724137931,0.4605877353830181,,0,0,
Minnesota,27,2013,5420380,339,6.254174061597157,681,12.563694796305796,342,6.309520734708638,5.041666666666667,47413.0,0.424,5.298850574712644,0.6896551724137931,0.4605877353830181,,0,0,
Minnesota,27,2014,5457173,308,5.643947882905673,690,12.643909218197772,382,6.999961335292101,4.241666666666666,49357.0,0.353,5.298850574712644,0.6896551724137931,0.4605877353830181,,0,0,
