State,State Code,Year,Deaths,Population,crude_rate_wonder,ageadj_rate_per_100k,source,permitless_year
Alabama,01,1999,435,4430141,9.8,9.7,WONDER_1999_2020,2023.0
Alabama,01,2000,427,4447100,9.6,9.6,WONDER_1999_2020,2023.0
Alabama,01,2001,387,4467634,8.7,8.6,WONDER_1999_2020,2023.0
Alabama,01,2002,381,4480089,8.5,8.5,WONDER_1999_2020,2023.0
Alabama,01,2003,399,4503491,8.9,8.7,WONDER_1999_2020,2023.0
Alabama,01,2004,375,4530729,8.3,8.0,WONDER_1999_2020,2023.0
Alabama,01,2005,369,4569805,8.1,7.8,WONDER_1999_2020,2023.0
Alabama,01,2006,400,4628981,8.6,8.4,WONDER_1999_2020,2023.0
Alabama,01,2007,396,4672840,8.5,8.2,WONDER_1999_2020,2023.0
Alabama,01,2008,424,4718206,9.0,8.7,WONDER_1999_2020,2023.0
Alabama,01,2009,479,4757938,10.1,9.7,WONDER_1999_2020,2023.0
Alabama,01,2010,454,4779736,9.5,9.2,WONDER_1999_2020,2023.0
Alabama,01,2011,452,4802740,9.4,9.0,WONDER_1999_2020,2023.0
Alabama,01,2012,500,4822023,10.4,10.0,WONDER_1999_2020,2023.0
Alabama,01,2013,504,4833722,10.4,9.9,WONDER_1999_2020,2023.0
Alabama,01,2014,479,4849377,9.9,9.5,WONDER_1999_2020,2023.0
Alabama,01,2015,528,4858979,10.9,10.4,WONDER_1999_2020,2023.0
Alabama,01,2016,550,4863300,11.3,10.7,WONDER_1999_2020,2023.0
Alabama,01,2017,573,4874747,11.8,11.0,WONDER_1999_2020,2023.0
Alabama,01,2018,552,4887871,11.3,10.7,WONDER_1999_2020,2023.0
Alabama,01,2019,543,4903185,11.1,10.6,WONDER_1999_2020,2023.0
Alabama,01,2020,542,4921532,11.0,10.5,WONDER_1999_2020,2023.0
Alabama,01,2021,623,5039877,12.4,11.7,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2022,614,5074296,12.1,11.5,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2023,618,5108468,12.1,11.6,WONDER_2018_2024_age_adjusted,2023.0
Alabama,01,2024,622,5157699,12.1,11.5,WONDER_2018_2024_age_adjusted,2023.0
Alaska,02,1999,55,624779,8.8,10.4,WONDER_1999_2020,2003.0
Alaska,02,2000,96,626932,15.3,14.9,WONDER_1999_2020,2003.0
Alaska,02,2001,65,633714,10.3,10.3,WONDER_1999_2020,2003.0
Alaska,02,2002,92,642337,14.3,14.7,WONDER_1999_2020,2003.0
Alaska,02,2003,79,648414,12.2,13.3,WONDER_1999_2020,2003.0
Alaska,02,2004,94,659286,14.3,14.2,WONDER_1999_2020,2003.0
Alaska,02,2005,87,666946,13.0,13.4,WONDER_1999_2020,2003.0
Alaska,02,2006,79,675302,11.7,12.2,WONDER_1999_2020,2003.0
Alaska,02,2007,94,680300,13.8,14.5,WONDER_1999_2020,2003.0
Alaska,02,2008,116,687455,16.9,17.2,WONDER_1999_2020,2003.0
Alaska,02,2009,79,698895,11.3,11.2,WONDER_1999_2020,2003.0
Alaska,02,2010,107,710231,15.1,15.3,WONDER_1999_2020,2003.0
Alaska,02,2011,99,722718,13.7,14.0,WONDER_1999_2020,2003.0
Alaska,02,2012,98,731449,13.4,13.3,WONDER_1999_2020,2003.0
Alaska,02,2013,120,735132,16.3,16.7,WONDER_1999_2020,2003.0
Alaska,02,2014,115,736732,15.6,15.3,WONDER_1999_2020,2003.0
Alaska,02,2015,123,738432,16.7,16.5,WONDER_1999_2020,2003.0
Alaska,02,2016,113,741894,15.2,14.8,WONDER_1999_2020,2003.0
Alaska,02,2017,119,739795,16.1,16.0,WONDER_1999_2020,2003.0
Alaska,02,2018,107,737438,14.5,14.5,WONDER_1999_2020,2003.0
Alaska,02,2019,117,731545,16.0,15.7,WONDER_1999_2020,2003.0
Alaska,02,2020,133,731158,18.2,17.8,WONDER_1999_2020,2003.0
Alaska,02,2021,142,732673,19.4,19.9,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2022,114,733583,15.5,15.9,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2023,120,733406,16.4,16.0,WONDER_2018_2024_age_adjusted,2003.0
Alaska,02,2024,141,740133,19.1,18.7,WONDER_2018_2024_age_adjusted,2003.0
Arizona,04,1999,476,5023823,9.5,9.6,WONDER_1999_2020,2010.0
Arizona,04,2000,489,5130632,9.5,9.7,WONDER_1999_2020,2010.0
Arizona,04,2001,468,5273477,8.9,9.0,WONDER_1999_2020,2010.0
Arizona,04,2002,559,5396255,10.4,10.5,WONDER_1999_2020,2010.0
Arizona,04,2003,486,5510364,8.8,8.9,WONDER_1999_2020,2010.0
Arizona,04,2004,509,5652404,9.0,9.1,WONDER_1999_2020,2010.0
Arizona,04,2005,514,5839077,8.8,8.9,WONDER_1999_2020,2010.0
Arizona,04,2006,563,6029141,9.3,9.3,WONDER_1999_2020,2010.0
Arizona,04,2007,552,6167681,8.9,9.0,WONDER_1999_2020,2010.0
Arizona,04,2008,540,6280362,8.6,8.5,WONDER_1999_2020,2010.0
Arizona,04,2009,605,6343154,9.5,9.4,WONDER_1999_2020,2010.0
Arizona,04,2010,620,6392017,9.7,9.6,WONDER_1999_2020,2010.0
Arizona,04,2011,674,6482505,10.4,10.1,WONDER_1999_2020,2010.0
Arizona,04,2012,663,6553255,10.1,9.7,WONDER_1999_2020,2010.0
Arizona,04,2013,655,6626624,9.9,9.7,WONDER_1999_2020,2010.0
Arizona,04,2014,683,6731484,10.1,9.7,WONDER_1999_2020,2010.0
Arizona,04,2015,707,6828065,10.4,9.8,WONDER_1999_2020,2010.0
Arizona,04,2016,755,6931071,10.9,10.2,WONDER_1999_2020,2010.0
Arizona,04,2017,792,7016270,11.3,10.7,WONDER_1999_2020,2010.0
Arizona,04,2018,802,7171646,11.2,10.3,WONDER_1999_2020,2010.0
Arizona,04,2019,809,7278717,11.1,10.4,WONDER_1999_2020,2010.0
Arizona,04,2020,830,7421401,11.2,10.4,WONDER_1999_2020,2010.0
Arizona,04,2021,879,7276316,12.1,11.2,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2022,982,7359197,13.3,12.2,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2023,951,7431344,12.8,11.8,WONDER_2018_2024_age_adjusted,2010.0
Arizona,04,2024,933,7582384,12.3,11.3,WONDER_2018_2024_age_adjusted,2010.0
Arkansas,05,1999,234,2651860,8.8,8.7,WONDER_1999_2020,
Arkansas,05,2000,244,2673400,9.1,9.0,WONDER_1999_2020,
Arkansas,05,2001,274,2691571,10.2,10.1,WONDER_1999_2020,
Arkansas,05,2002,257,2705927,9.5,9.4,WONDER_1999_2020,
Arkansas,05,2003,258,2724816,9.5,9.3,WONDER_1999_2020,
Arkansas,05,2004,232,2749686,8.4,8.3,WONDER_1999_2020,
Arkansas,05,2005,262,2781097,9.4,9.3,WONDER_1999_2020,
Arkansas,05,2006,247,2821761,8.8,8.7,WONDER_1999_2020,
Arkansas,05,2007,244,2848650,8.6,8.4,WONDER_1999_2020,
Arkansas,05,2008,275,2874554,9.6,9.4,WONDER_1999_2020,
Arkansas,05,2009,285,2896843,9.8,9.7,WONDER_1999_2020,
Arkansas,05,2010,266,2915918,9.1,9.0,WONDER_1999_2020,
Arkansas,05,2011,299,2937979,10.2,10.2,WONDER_1999_2020,
Arkansas,05,2012,307,2949131,10.4,10.1,WONDER_1999_2020,
Arkansas,05,2013,322,2959373,10.9,10.6,WONDER_1999_2020,
Arkansas,05,2014,323,2966369,10.9,10.4,WONDER_1999_2020,
Arkansas,05,2015,342,2978204,11.5,10.8,WONDER_1999_2020,
Arkansas,05,2016,331,2988248,11.1,10.4,WONDER_1999_2020,
Arkansas,05,2017,392,3004279,13.0,12.5,WONDER_1999_2020,
Arkansas,05,2018,345,3013825,11.4,11.0,WONDER_1999_2020,
Arkansas,05,2019,341,3017804,11.3,10.8,WONDER_1999_2020,
Arkansas,05,2020,364,3030522,12.0,11.5,WONDER_1999_2020,
Arkansas,05,2021,391,3025891,12.9,12.5,WONDER_2018_2024_age_adjusted,
Arkansas,05,2022,341,3045637,11.2,10.9,WONDER_2018_2024_age_adjusted,
Arkansas,05,2023,394,3067732,12.8,12.3,WONDER_2018_2024_age_adjusted,
Arkansas,05,2024,402,3088354,13.0,12.5,WONDER_2018_2024_age_adjusted,
California,06,1999,1532,33499204,4.6,4.9,WONDER_1999_2020,
California,06,2000,1487,33871648,4.4,4.6,WONDER_1999_2020,
California,06,2001,1450,34479458,4.2,4.5,WONDER_1999_2020,
California,06,2002,1490,34871843,4.3,4.5,WONDER_1999_2020,
California,06,2003,1505,35253159,4.3,4.5,WONDER_1999_2020,
California,06,2004,1366,35574576,3.8,4.0,WONDER_1999_2020,
California,06,2005,1329,35827943,3.7,3.8,WONDER_1999_2020,
California,06,2006,1319,36021202,3.7,3.7,WONDER_1999_2020,
California,06,2007,1422,36250311,3.9,4.0,WONDER_1999_2020,
California,06,2008,1478,36604337,4.0,4.1,WONDER_1999_2020,
California,06,2009,1519,36961229,4.1,4.1,WONDER_1999_2020,
California,06,2010,1492,37253956,4.0,3.9,WONDER_1999_2020,
California,06,2011,1564,37691912,4.1,4.1,WONDER_1999_2020,
California,06,2012,1549,38041430,4.1,4.0,WONDER_1999_2020,
California,06,2013,1571,38332521,4.1,4.0,WONDER_1999_2020,
California,06,2014,1582,38802500,4.1,3.9,WONDER_1999_2020,
California,06,2015,1559,39144818,4.0,3.8,WONDER_1999_2020,
California,06,2016,1595,39250017,4.1,3.9,WONDER_1999_2020,
California,06,2017,1610,39536653,4.1,3.8,WONDER_1999_2020,
California,06,2018,1629,39557045,4.1,3.9,WONDER_1999_2020,
California,06,2019,1586,39512223,4.0,3.7,WONDER_1999_2020,
California,06,2020,1552,39368078,3.9,3.6,WONDER_1999_2020,
California,06,2021,1575,39237836,4.0,3.8,WONDER_2018_2024_age_adjusted,
California,06,2022,1689,39029342,4.3,4.0,WONDER_2018_2024_age_adjusted,
California,06,2023,1647,38965193,4.2,3.9,WONDER_2018_2024_age_adjusted,
California,06,2024,1530,39431263,3.9,3.5,WONDER_2018_2024_age_adjusted,
Colorado,08,1999,309,4226018,7.3,7.5,WONDER_1999_2020,
Colorado,08,2000,350,4301261,8.1,8.3,WONDER_1999_2020,
Colorado,08,2001,390,4425687,8.8,9.1,WONDER_1999_2020,
Colorado,08,2002,380,4490406,8.5,8.5,WONDER_1999_2020,
Colorado,08,2003,363,4528732,8.0,8.2,WONDER_1999_2020,
Colorado,08,2004,402,4575013,8.8,8.8,WONDER_1999_2020,
Colorado,08,2005,396,4631888,8.5,8.7,WONDER_1999_2020,
Colorado,08,2006,371,4720423,7.9,7.8,WONDER_1999_2020,
Colorado,08,2007,396,4803868,8.2,8.2,WONDER_1999_2020,
Colorado,08,2008,387,4889730,7.9,7.9,WONDER_1999_2020,
Colorado,08,2009,454,4972195,9.1,9.0,WONDER_1999_2020,
Colorado,08,2010,427,5029196,8.5,8.3,WONDER_1999_2020,
Colorado,08,2011,443,5116796,8.7,8.4,WONDER_1999_2020,
Colorado,08,2012,533,5187582,10.3,9.9,WONDER_1999_2020,
Colorado,08,2013,489,5268367,9.3,9.0,WONDER_1999_2020,
Colorado,08,2014,539,5355866,10.1,9.9,WONDER_1999_2020,
Colorado,08,2015,541,5456574,9.9,9.7,WONDER_1999_2020,
Colorado,08,2016,613,5540545,11.1,10.7,WONDER_1999_2020,
Colorado,08,2017,592,5607154,10.6,10.1,WONDER_1999_2020,
Colorado,08,2018,660,5695564,11.6,11.1,WONDER_1999_2020,
Colorado,08,2019,647,5758736,11.2,10.7,WONDER_1999_2020,
Colorado,08,2020,654,5807719,11.3,10.8,WONDER_1999_2020,
Colorado,08,2021,745,5812069,12.8,12.2,WONDER_2018_2024_age_adjusted,
Colorado,08,2022,691,5839926,11.8,11.1,WONDER_2018_2024_age_adjusted,
Colorado,08,2023,721,5877610,12.3,11.5,WONDER_2018_2024_age_adjusted,
Colorado,08,2024,712,5957493,12.0,11.1,WONDER_2018_2024_age_adjusted,
Connecticut,09,1999,111,3386401,3.3,3.2,WONDER_1999_2020,
Connecticut,09,2000,113,3405565,3.3,3.2,WONDER_1999_2020,
Connecticut,09,2001,115,3432835,3.4,3.2,WONDER_1999_2020,
Connecticut,09,2002,85,3458749,2.5,2.4,WONDER_1999_2020,
Connecticut,09,2003,89,3484336,2.6,2.4,WONDER_1999_2020,
Connecticut,09,2004,105,3496094,3.0,2.9,WONDER_1999_2020,
Connecticut,09,2005,112,3506956,3.2,3.0,WONDER_1999_2020,
Connecticut,09,2006,79,3517460,2.2,2.1,WONDER_1999_2020,
Connecticut,09,2007,78,3527270,2.2,2.0,WONDER_1999_2020,
Connecticut,09,2008,109,3545579,3.1,2.8,WONDER_1999_2020,
Connecticut,09,2009,93,3561807,2.6,2.5,WONDER_1999_2020,
Connecticut,09,2010,110,3574097,3.1,2.9,WONDER_1999_2020,
Connecticut,09,2011,111,3580709,3.1,2.8,WONDER_1999_2020,
Connecticut,09,2012,111,3590347,3.1,2.9,WONDER_1999_2020,
Connecticut,09,2013,92,3596080,2.6,2.4,WONDER_1999_2020,
Connecticut,09,2014,125,3596677,3.5,3.1,WONDER_1999_2020,
Connecticut,09,2015,104,3590886,2.9,2.7,WONDER_1999_2020,
Connecticut,09,2016,110,3576452,3.1,2.7,WONDER_1999_2020,
Connecticut,09,2017,109,3588184,3.0,2.7,WONDER_1999_2020,
Connecticut,09,2018,127,3572665,3.6,3.1,WONDER_1999_2020,
Connecticut,09,2019,118,3565287,3.3,3.1,WONDER_1999_2020,
Connecticut,09,2020,109,3557006,3.1,2.7,WONDER_1999_2020,
Connecticut,09,2021,122,3605597,3.4,2.9,WONDER_2018_2024_age_adjusted,
Connecticut,09,2022,132,3626205,3.6,3.4,WONDER_2018_2024_age_adjusted,
Connecticut,09,2023,112,3617176,3.1,2.8,WONDER_2018_2024_age_adjusted,
Connecticut,09,2024,149,3675069,4.1,3.6,WONDER_2018_2024_age_adjusted,
Delaware,10,1999,44,774990,5.7,5.6,WONDER_1999_2020,
Delaware,10,2000,40,783600,5.1,5.1,WONDER_1999_2020,
Delaware,10,2001,53,795699,6.7,6.6,WONDER_1999_2020,
Delaware,10,2002,38,806169,4.7,4.6,WONDER_1999_2020,
Delaware,10,2003,42,818003,5.1,5.1,WONDER_1999_2020,
Delaware,10,2004,45,830803,5.4,5.2,WONDER_1999_2020,
Delaware,10,2005,42,845150,5.0,4.9,WONDER_1999_2020,
Delaware,10,2006,42,859268,4.9,4.7,WONDER_1999_2020,
Delaware,10,2007,46,871749,5.3,5.0,WONDER_1999_2020,
Delaware,10,2008,41,883874,4.6,4.4,WONDER_1999_2020,
Delaware,10,2009,38,891730,4.3,4.3,WONDER_1999_2020,
Delaware,10,2010,43,897934,4.8,4.7,WONDER_1999_2020,
Delaware,10,2011,46,907135,5.1,4.8,WONDER_1999_2020,
Delaware,10,2012,46,917092,5.0,4.8,WONDER_1999_2020,
Delaware,10,2013,60,925749,6.5,6.0,WONDER_1999_2020,
Delaware,10,2014,59,935614,6.3,6.0,WONDER_1999_2020,
Delaware,10,2015,55,945934,5.8,5.5,WONDER_1999_2020,
Delaware,10,2016,65,952065,6.8,5.8,WONDER_1999_2020,
Delaware,10,2017,50,961939,5.2,4.9,WONDER_1999_2020,
Delaware,10,2018,58,967171,6.0,5.7,WONDER_1999_2020,
Delaware,10,2019,45,973764,4.6,4.4,WONDER_1999_2020,
Delaware,10,2020,58,986809,5.9,5.6,WONDER_1999_2020,
Delaware,10,2021,76,1003384,7.6,7.4,WONDER_2018_2024_age_adjusted,
Delaware,10,2022,74,1018396,7.3,6.4,WONDER_2018_2024_age_adjusted,
Delaware,10,2023,76,1031890,7.4,6.6,WONDER_2018_2024_age_adjusted,
Delaware,10,2024,71,1051917,6.7,6.2,WONDER_2018_2024_age_adjusted,
District of Columbia,11,1999,13,570213,,,WONDER_1999_2020,
District of Columbia,11,2001,21,574504,3.7,3.3,WONDER_1999_2020,
District of Columbia,11,2002,13,573158,,,WONDER_1999_2020,
District of Columbia,11,2003,10,568502,,,WONDER_1999_2020,
District of Columbia,11,2005,10,567136,,,WONDER_1999_2020,
District of Columbia,11,2006,10,570681,,,WONDER_1999_2020,
District of Columbia,11,2007,10,574404,,,WONDER_1999_2020,
District of Columbia,11,2008,12,580236,,,WONDER_1999_2020,
District of Columbia,11,2010,13,601723,,,WONDER_1999_2020,
District of Columbia,11,2012,10,632323,,,WONDER_1999_2020,
District of Columbia,11,2014,14,658893,,,WONDER_1999_2020,
District of Columbia,11,2015,11,672228,,,WONDER_1999_2020,
District of Columbia,11,2019,12,705749,,,WONDER_1999_2020,
District of Columbia,11,2021,12,670050,1.8,1.6,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2022,12,671803,1.8,1.7,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2023,10,678972,1.5,1.5,WONDER_2018_2024_age_adjusted,
District of Columbia,11,2024,13,702250,1.9,1.5,WONDER_2018_2024_age_adjusted,
Florida,12,1999,1136,15759421,7.2,6.7,WONDER_1999_2020,2023.0
Florida,12,2000,1186,15982378,7.4,6.9,WONDER_1999_2020,2023.0
Florida,12,2001,1197,16356966,7.3,6.7,WONDER_1999_2020,2023.0
Florida,12,2002,1205,16689370,7.2,6.7,WONDER_1999_2020,2023.0
Florida,12,2003,1242,17004085,7.3,6.8,WONDER_1999_2020,2023.0
Florida,12,2004,1197,17415318,6.9,6.4,WONDER_1999_2020,2023.0
Florida,12,2005,1163,17842038,6.5,6.0,WONDER_1999_2020,2023.0
Florida,12,2006,1227,18166990,6.8,6.1,WONDER_1999_2020,2023.0
Florida,12,2007,1284,18367842,7.0,6.4,WONDER_1999_2020,2023.0
Florida,12,2008,1397,18527305,7.5,6.9,WONDER_1999_2020,2023.0
Florida,12,2009,1472,18652644,7.9,7.1,WONDER_1999_2020,2023.0
Florida,12,2010,1454,18801310,7.7,6.9,WONDER_1999_2020,2023.0
Florida,12,2011,1490,19057542,7.8,7.0,WONDER_1999_2020,2023.0
Florida,12,2012,1550,19317568,8.0,7.1,WONDER_1999_2020,2023.0
Florida,12,2013,1566,19552860,8.0,7.1,WONDER_1999_2020,2023.0
Florida,12,2014,1538,19893297,7.7,6.8,WONDER_1999_2020,2023.0
Florida,12,2015,1630,20271272,8.0,7.1,WONDER_1999_2020,2023.0
Florida,12,2016,1672,20612439,8.1,7.1,WONDER_1999_2020,2023.0
Florida,12,2017,1723,20984400,8.2,7.2,WONDER_1999_2020,2023.0
Florida,12,2018,1869,21299325,8.8,7.6,WONDER_1999_2020,2023.0
Florida,12,2019,1808,21477737,8.4,7.3,WONDER_1999_2020,2023.0
Florida,12,2020,1730,21733312,8.0,6.9,WONDER_1999_2020,2023.0
Florida,12,2021,1928,21781128,8.9,7.8,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2022,1988,22244823,8.9,7.8,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2023,2099,22610726,9.3,8.1,WONDER_2018_2024_age_adjusted,2023.0
Florida,12,2024,2228,23372215,9.5,8.2,WONDER_2018_2024_age_adjusted,2023.0
Georgia,13,1999,628,8045965,7.8,8.1,WONDER_1999_2020,2022.0
Georgia,13,2000,588,8186453,7.2,7.5,WONDER_1999_2020,2022.0
Georgia,13,2001,626,8377038,7.5,7.8,WONDER_1999_2020,2022.0
Georgia,13,2002,614,8508256,7.2,7.6,WONDER_1999_2020,2022.0
Georgia,13,2003,656,8622793,7.6,8.0,WONDER_1999_2020,2022.0
Georgia,13,2004,605,8769252,6.9,7.1,WONDER_1999_2020,2022.0
Georgia,13,2005,590,8925922,6.6,6.9,WONDER_1999_2020,2022.0
Georgia,13,2006,600,9155813,6.6,6.8,WONDER_1999_2020,2022.0
Georgia,13,2007,641,9349988,6.9,7.1,WONDER_1999_2020,2022.0
Georgia,13,2008,616,9504843,6.5,6.6,WONDER_1999_2020,2022.0
Georgia,13,2009,743,9620846,7.7,7.9,WONDER_1999_2020,2022.0
Georgia,13,2010,718,9687653,7.4,7.5,WONDER_1999_2020,2022.0
Georgia,13,2011,742,9815210,7.6,7.5,WONDER_1999_2020,2022.0
Georgia,13,2012,750,9919945,7.6,7.5,WONDER_1999_2020,2022.0
Georgia,13,2013,747,9992167,7.5,7.4,WONDER_1999_2020,2022.0
Georgia,13,2014,841,10097343,8.3,8.2,WONDER_1999_2020,2022.0
Georgia,13,2015,823,10214860,8.1,7.9,WONDER_1999_2020,2022.0
Georgia,13,2016,871,10310371,8.4,8.1,WONDER_1999_2020,2022.0
Georgia,13,2017,908,10429379,8.7,8.5,WONDER_1999_2020,2022.0
Georgia,13,2018,987,10519475,9.4,9.0,WONDER_1999_2020,2022.0
Georgia,13,2019,955,10617423,9.0,8.7,WONDER_1999_2020,2022.0
Georgia,13,2020,939,10710017,8.8,8.5,WONDER_1999_2020,2022.0
Georgia,13,2021,1115,10799566,10.3,10.0,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2022,1050,10912876,9.6,9.3,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2023,1116,11029227,10.1,9.7,WONDER_2018_2024_age_adjusted,2022.0
Georgia,13,2024,1112,11180878,9.9,9.6,WONDER_2018_2024_age_adjusted,2022.0
Hawaii,15,1999,23,1210300,1.9,1.9,WONDER_1999_2020,
Hawaii,15,2000,37,1211537,3.1,3.0,WONDER_1999_2020,
Hawaii,15,2001,31,1225948,2.5,2.5,WONDER_1999_2020,
Hawaii,15,2002,21,1239613,1.7,1.6,WONDER_1999_2020,
Hawaii,15,2003,24,1251154,1.9,1.8,WONDER_1999_2020,
Hawaii,15,2004,31,1273569,2.4,2.3,WONDER_1999_2020,
Hawaii,15,2005,22,1292729,1.7,1.6,WONDER_1999_2020,
Hawaii,15,2006,21,1309731,1.6,1.5,WONDER_1999_2020,
Hawaii,15,2007,27,1315675,2.1,1.8,WONDER_1999_2020,
Hawaii,15,2008,28,1332213,2.1,2.0,WONDER_1999_2020,
Hawaii,15,2009,36,1346717,2.7,2.6,WONDER_1999_2020,
Hawaii,15,2010,37,1360301,2.7,2.6,WONDER_1999_2020,
Hawaii,15,2011,42,1374810,3.1,2.9,WONDER_1999_2020,
Hawaii,15,2012,43,1392313,3.1,2.8,WONDER_1999_2020,
Hawaii,15,2013,28,1404054,2.0,1.9,WONDER_1999_2020,
Hawaii,15,2014,33,1419561,2.3,2.1,WONDER_1999_2020,
Hawaii,15,2015,44,1431603,3.1,2.8,WONDER_1999_2020,
Hawaii,15,2016,37,1428557,2.6,2.4,WONDER_1999_2020,
Hawaii,15,2017,30,1427538,2.1,1.8,WONDER_1999_2020,
Hawaii,15,2018,30,1420491,2.1,1.9,WONDER_1999_2020,
Hawaii,15,2019,41,1415872,2.9,2.8,WONDER_1999_2020,
Hawaii,15,2020,31,1407006,2.2,2.1,WONDER_1999_2020,
Hawaii,15,2021,42,1441553,2.9,2.8,WONDER_2018_2024_age_adjusted,
Hawaii,15,2022,45,1440196,3.1,2.8,WONDER_2018_2024_age_adjusted,
Hawaii,15,2023,50,1435138,3.5,3.1,WONDER_2018_2024_age_adjusted,
Hawaii,15,2024,31,1446146,2.1,1.9,WONDER_2018_2024_age_adjusted,
Idaho,16,1999,125,1275674,9.8,10.2,WONDER_1999_2020,2016.0
Idaho,16,2000,107,1293953,8.3,8.7,WONDER_1999_2020,2016.0
Idaho,16,2001,136,1319962,10.3,10.6,WONDER_1999_2020,2016.0
Idaho,16,2002,137,1340372,10.2,10.5,WONDER_1999_2020,2016.0
Idaho,16,2003,137,1363380,10.0,10.4,WONDER_1999_2020,2016.0
Idaho,16,2004,151,1391802,10.8,11.1,WONDER_1999_2020,2016.0
Idaho,16,2005,160,1428241,11.2,11.6,WONDER_1999_2020,2016.0
Idaho,16,2006,145,1468669,9.9,10.3,WONDER_1999_2020,2016.0
Idaho,16,2007,147,1505105,9.8,10.0,WONDER_1999_2020,2016.0
Idaho,16,2008,149,1534320,9.7,9.8,WONDER_1999_2020,2016.0
Idaho,16,2009,176,1554439,11.3,11.6,WONDER_1999_2020,2016.0
Idaho,16,2010,182,1567582,11.6,11.7,WONDER_1999_2020,2016.0
Idaho,16,2011,167,1584985,10.5,10.7,WONDER_1999_2020,2016.0
Idaho,16,2012,176,1595728,11.0,11.1,WONDER_1999_2020,2016.0
Idaho,16,2013,200,1612136,12.4,12.4,WONDER_1999_2020,2016.0
Idaho,16,2014,182,1634464,11.1,11.1,WONDER_1999_2020,2016.0
Idaho,16,2015,215,1654930,13.0,12.8,WONDER_1999_2020,2016.0
Idaho,16,2016,215,1683140,12.8,12.8,WONDER_1999_2020,2016.0
Idaho,16,2017,244,1716943,14.2,14.2,WONDER_1999_2020,2016.0
Idaho,16,2018,250,1754208,14.3,14.0,WONDER_1999_2020,2016.0
Idaho,16,2019,223,1787065,12.5,12.2,WONDER_1999_2020,2016.0
Idaho,16,2020,277,1826913,15.2,15.1,WONDER_1999_2020,2016.0
Idaho,16,2021,262,1900923,13.8,13.6,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2022,285,1939033,14.7,14.1,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2023,304,1964726,15.5,15.1,WONDER_2018_2024_age_adjusted,2016.0
Idaho,16,2024,286,2001619,14.3,13.7,WONDER_2018_2024_age_adjusted,2016.0
Illinois,17,1999,481,12359020,3.9,3.9,WONDER_1999_2020,
Illinois,17,2000,431,12419293,3.5,3.5,WONDER_1999_2020,
Illinois,17,2001,505,12488445,4.0,4.1,WONDER_1999_2020,
Illinois,17,2002,466,12525556,3.7,3.7,WONDER_1999_2020,
Illinois,17,2003,404,12556006,3.2,3.2,WONDER_1999_2020,
Illinois,17,2004,387,12589773,3.1,3.0,WONDER_1999_2020,
Illinois,17,2005,424,12609903,3.4,3.4,WONDER_1999_2020,
Illinois,17,2006,372,12643955,2.9,2.9,WONDER_1999_2020,
Illinois,17,2007,423,12695866,3.3,3.3,WONDER_1999_2020,
Illinois,17,2008,438,12747038,3.4,3.4,WONDER_1999_2020,
Illinois,17,2009,402,12796778,3.1,3.0,WONDER_1999_2020,
Illinois,17,2010,442,12830632,3.4,3.3,WONDER_1999_2020,
Illinois,17,2011,461,12869257,3.6,3.5,WONDER_1999_2020,
Illinois,17,2012,490,12875255,3.8,3.7,WONDER_1999_2020,
Illinois,17,2013,496,12882135,3.9,3.6,WONDER_1999_2020,
Illinois,17,2014,533,12880580,4.1,4.0,WONDER_1999_2020,
Illinois,17,2015,495,12859995,3.8,3.7,WONDER_1999_2020,
Illinois,17,2016,506,12801539,4.0,3.7,WONDER_1999_2020,
Illinois,17,2017,577,12802023,4.5,4.3,WONDER_1999_2020,
Illinois,17,2018,573,12741080,4.5,4.2,WONDER_1999_2020,
Illinois,17,2019,540,12671821,4.3,4.0,WONDER_1999_2020,
Illinois,17,2020,543,12587530,4.3,4.1,WONDER_1999_2020,
Illinois,17,2021,656,12671469,5.2,4.9,WONDER_2018_2024_age_adjusted,
Illinois,17,2022,676,12582032,5.4,5.0,WONDER_2018_2024_age_adjusted,
Illinois,17,2023,688,12549689,5.5,5.1,WONDER_2018_2024_age_adjusted,
Illinois,17,2024,651,12710158,5.1,4.8,WONDER_2018_2024_age_adjusted,
Indiana,18,1999,368,6044969,6.1,6.1,WONDER_1999_2020,2022.0
Indiana,18,2000,411,6080485,6.8,6.8,WONDER_1999_2020,2022.0
Indiana,18,2001,411,6127760,6.7,6.7,WONDER_1999_2020,2022.0
Indiana,18,2002,448,6155967,7.3,7.3,WONDER_1999_2020,2022.0
Indiana,18,2003,418,6196638,6.7,6.7,WONDER_1999_2020,2022.0
