State,State Code,Year,falls_deaths,falls_population,falls_rate_per_100k,non_transport_injury_excluding_falls_poisoning_deaths,non_transport_injury_excluding_falls_poisoning_population,non_transport_injury_excluding_falls_poisoning_rate_per_100k,accidental_poisoning_deaths,accidental_poisoning_population,accidental_poisoning_rate_per_100k
North Dakota,38,2011,64,683932,9.357655439429651,67,683932,9.796295538152917,17.0,683932.0,2.4856272260985013
North Dakota,38,2012,64,699628,9.147718501832403,88,699628,12.578112940019553,20.0,699628.0,2.8586620318226257
North Dakota,38,2013,75,723393,10.36780836972434,104,723393,14.376694272684418,19.0,723393.0,2.6265114536634995
North Dakota,38,2014,102,739482,13.793439191217637,90,739482,12.170681639309679,48.0,739482.0,6.491030207631829
North Dakota,38,2015,95,756927,12.55074795852176,70,756927,9.247919548384454,62.0,756927.0,8.191014457140517
North Dakota,38,2016,91,757952,12.00603732162459,71,757952,9.367347800388416,73.0,757952.0,9.631216752512032
North Dakota,38,2017,67,755393,8.869555317563176,86,755393,11.384802347916914,65.0,755393.0,8.604792472262783
North Dakota,38,2018,92,760077,12.104036827847704,83,760077,10.919946268601734,68.0,760077.0,8.946462003191781
North Dakota,38,2019,80,762062,10.497833509609455,100,762062,13.12229188701182,84.0,762062.0,11.022725185089927
North Dakota,38,2020,112,765309,14.634611640526899,95,765309,12.413286659375496,115.0,765309.0,15.026610166612441
North Dakota,38,2021,131,774948,16.904360034479733,85,774948,10.968477884967765,127.0,774948.0,16.38819636930478
North Dakota,38,2022,102,779261,13.089324372706962,92,779261,11.806057277343534,142.0,779261.0,18.222392754160673
North Dakota,38,2023,110,783926,14.031936687901664,70,783926,8.929414255937422,126.0,783926.0,16.072945660687363
North Dakota,38,2024,123,796568,15.441242932179048,71,796568,8.913237790119613,100.0,796568.0,12.553856042421991
Ohio,39,1999,493,11335454,4.349186190513411,1204,11335454,10.621541933829912,360.0,11335454.0,3.1758763257298734
Ohio,39,2000,472,11353140,4.157440144312498,1034,11353140,9.107612519532042,443.0,11353140.0,3.9020042032424507
Ohio,39,2001,596,11387404,5.233853124030727,1110,11387404,9.747612361869308,599.0,11387404.0,5.260198022306049
Ohio,39,2002,646,11407889,5.662747945741758,1041,11407889,9.125264104515743,755.0,11407889.0,6.618227088289516
Ohio,39,2003,661,11434788,5.78060563956236,1020,11434788,8.92014788555765,650.0,11434788.0,5.684407966286738
Ohio,39,2004,730,11452251,6.374292704552144,1069,11452251,9.334409453652386,961.0,11452251.0,8.391363409691248
Ohio,39,2005,839,11463320,7.318996590865473,1023,11463320,8.924116224619047,1063.0,11463320.0,9.273055275435041
Ohio,39,2006,907,11481213,7.899862148711987,1140,11481213,9.92926444270305,1318.0,11481213.0,11.479623276739138
Ohio,39,2007,995,11500468,8.65182182151196,952,11500468,8.277923994049633,1473.0,11500468.0,12.80817441516293
Ohio,39,2008,1067,11515391,9.265859926076326,1057,11515391,9.179019626862866,1576.0,11515391.0,13.68603115604151
Ohio,39,2009,936,11528896,8.118730535863973,889,11528896,7.71105923758875,1094.0,11528896.0,9.489200006661523
Ohio,39,2010,1164,11536504,10.089711753231308,965,11536504,8.364752441467536,1678.0,11536504.0,14.545134297183965
Ohio,39,2011,1173,11544951,10.160285652143521,954,11544951,8.263352525272737,1882.0,11544951.0,16.301498377948942
Ohio,39,2012,1165,11544225,10.09162589952985,936,11544225,8.107950078935572,2011.0,11544225.0,17.41996539395239
Ohio,39,2013,1183,11570808,10.224005099730286,914,11570808,7.899189062682571,2192.0,11570808.0,18.94422584835908
Ohio,39,2014,1382,11594163,11.919791018980844,931,11594163,8.029902632902436,2640.0,11594163.0,22.770078357532146
Ohio,39,2015,1308,11613423,11.262829227868476,964,11613423,8.300739583841905,3171.0,11613423.0,27.304611224442613
Ohio,39,2016,1492,11614373,12.846151918833673,955,11614373,8.222570430620749,4156.0,11614373.0,35.78324891063857
Ohio,39,2017,1612,11658609,13.826692360984058,960,11658609,8.234258478005394,4992.0,11658609.0,42.818144085628056
Ohio,39,2018,1499,11689442,12.823537684690168,1083,11689442,9.264770722161074,3873.0,11689442.0,33.13246261027686
Ohio,39,2019,1704,11689100,14.577683482902877,1088,11689100,9.307816683919206,4141.0,11689100.0,35.426166257453524
Ohio,39,2020,1774,11693217,15.171188561710606,1073,11693217,9.17626004888133,5145.0,11693217.0,43.999867615558664
Ohio,39,2021,1896,11780017,16.095053173522583,1138,11780017,9.660427484951846,5287.0,11780017.0,44.881089730176114
Ohio,39,2022,1958,11756058,16.655242769302433,1194,11756058,10.156465713251839,5052.0,11756058.0,42.973588595769094
Ohio,39,2023,2131,11785935,18.080873515762644,1155,11785935,9.799816476164175,4626.0,11785935.0,39.25017404219521
Ohio,39,2024,2175,11883304,18.302990481435128,1099,11883304,9.248269673148142,3078.0,11883304.0,25.901887219244745
Oklahoma,40,1999,161,3437147,4.684117379908395,515,3437147,14.983356836352941,127.0,3437147.0,3.694924889741405
Oklahoma,40,2000,166,3450654,4.81068226486921,487,3450654,14.113266644525936,196.0,3450654.0,5.680082674182923
Oklahoma,40,2001,193,3467100,5.566611865824464,506,3467100,14.594329554959478,221.0,3467100.0,6.374203224596926
Oklahoma,40,2002,165,3489080,4.729040320084377,419,3489080,12.008896327971843,200.0,3489080.0,5.732170084950761
Oklahoma,40,2003,200,3504892,5.706309923387082,452,3504892,12.896260426854809,322.0,3504892.0,9.187158976653205
Oklahoma,40,2004,211,3525233,5.985419970821787,506,3525233,14.35366116225509,427.0,3525233.0,12.112674538108545
Oklahoma,40,2005,219,3548597,6.171453112314529,511,3548597,14.400057262067234,400.0,3548597.0,11.272060479113295
Oklahoma,40,2006,244,3594090,6.788922926248368,477,3594090,13.271787851723245,478.0,3594090.0,13.299611306339017
Oklahoma,40,2007,254,3634349,6.988872009815238,515,3634349,14.170350728562394,596.0,3634349.0,16.399085503345994
Oklahoma,40,2008,292,3668976,7.958623877615989,499,3668976,13.600525051131433,522.0,3668976.0,14.227402959299814
Oklahoma,40,2009,307,3717572,8.25807812195702,482,3717572,12.96545164424522,724.0,3717572.0,19.475076743638052
Oklahoma,40,2010,422,3751351,11.249280592511871,458,3751351,12.208934861067386,662.0,3751351.0,17.646975716215305
Oklahoma,40,2011,449,3791508,11.842253794532414,382,3791508,10.075146880871674,643.0,3791508.0,16.958951425132163
Oklahoma,40,2012,506,3814820,13.264059641083982,410,3814820,10.747558207202436,707.0,3814820.0,18.53298451827347
Oklahoma,40,2013,537,3850568,13.94599446107691,432,3850568,11.219124035726677,730.0,3850568.0,18.958242004815915
Oklahoma,40,2014,553,3878051,14.25974026643796,393,3878051,10.133956464213595,721.0,3878051.0,18.591813258773545
Oklahoma,40,2015,616,3911338,15.749086374023417,418,3911338,10.68688003951589,677.0,3911338.0,17.30865499223028
Oklahoma,40,2016,614,3923561,15.649049422195805,447,3923561,11.392711875767956,779.0,3923561.0,19.854412866271225
Oklahoma,40,2017,667,3930864,16.968279747149737,391,3930864,9.94692261039812,746.0,3930864.0,18.97801602904603
Oklahoma,40,2018,731,3943079,18.53881192844475,448,3943079,11.361679540278042,682.0,3943079.0,17.29612822872684
Oklahoma,40,2019,707,3956971,17.86720195826555,400,3956971,10.10874226775986,609.0,3956971.0,15.390560102664388
Oklahoma,40,2020,747,3980783,18.765152483820394,378,3980783,9.495619329162126,739.0,3980783.0,18.56418699537252
Oklahoma,40,2021,867,3986639,21.7476425630713,398,3986639,9.983346874397206,922.0,3986639.0,23.127250799482972
Oklahoma,40,2022,926,4019800,23.035971938902435,465,4019800,11.56773968854172,1197.0,4019800.0,29.777600875665456
Oklahoma,40,2023,917,4053824,22.620616977944774,492,4053824,12.13668871662904,1241.0,4053824.0,30.613070523041948
Oklahoma,40,2024,951,4095393,23.221214667310317,435,4095393,10.621691251608821,997.0,4095393.0,24.344427995066653
Oregon,41,1999,177,3393941,5.215176103532737,377,3393941,11.108030457807015,153.0,3393941.0,4.5080335810198235
Oregon,41,2000,177,3421399,5.173322374853093,395,3421399,11.544984960830352,132.0,3421399.0,3.8580709236192563
Oregon,41,2001,200,3467937,5.767117453402411,410,3467937,11.822590779474945,151.0,3467937.0,4.354173677318821
Oregon,41,2002,358,3513424,10.18949036609302,308,3513424,8.76637718647109,203.0,3513424.0,5.7778395092650365
Oregon,41,2003,320,3547376,9.020752240529339,245,3547376,6.906513434155274,233.0,3547376.0,6.568235225135424
Oregon,41,2004,361,3569463,10.113566102240028,302,3569463,8.46065640686008,233.0,3569463.0,6.527592525822511
Oregon,41,2005,379,3613202,10.489311142858883,263,3613202,7.2788623497938945,260.0,3613202.0,7.195833501697387
Oregon,41,2006,351,3670883,9.561732150003147,366,3670883,9.970353182054563,310.0,3670883.0,8.444834662395941
Oregon,41,2007,396,3722417,10.638249288029794,324,3722417,8.704022144751649,373.0,3722417.0,10.020371172815942
Oregon,41,2008,450,3768748,11.940304843942869,337,3768748,8.941961627574994,393.0,3768748.0,10.427866230376772
Oregon,41,2009,472,3808600,12.393005303786168,286,3808600,7.509321010345008,400.0,3808600.0,10.502546867615397
Oregon,41,2010,534,3831074,13.938650101773028,283,3831074,7.386962507119414,388.0,3831074.0,10.127708313647819
Oregon,41,2011,604,3871859,15.599741622822526,269,3871859,6.94756704725043,434.0,3871859.0,11.209085868054595
Oregon,41,2012,622,3899353,15.95136423914429,290,3899353,7.43713123690007,382.0,3899353.0,9.796497008606298
Oregon,41,2013,644,3930065,16.386497424342856,308,3930065,7.837020507294408,395.0,3930065.0,10.05072435188731
Oregon,41,2014,614,3970239,15.465063941994423,311,3970239,7.833281573225189,435.0,3970239.0,10.956519242292467
Oregon,41,2015,730,4028977,18.118743293893214,316,4028977,7.843182028589392,408.0,4028977.0,10.126640087545796
Oregon,41,2016,719,4093465,17.564581595298847,357,4093465,8.721217843562851,455.0,4093465.0,11.115277643756572
Oregon,41,2017,764,4142776,18.441740514090068,304,4142776,7.338074759533222,454.0,4142776.0,10.958835331671324
Oregon,41,2018,757,4190713,18.06375192001934,310,4190713,7.397309240694842,465.0,4190713.0,11.095963861042263
Oregon,41,2019,774,4217737,18.351073099152458,313,4217737,7.421041188675349,543.0,4217737.0,12.87420244552944
Oregon,41,2020,800,4241507,18.861220787800185,323,4241507,7.615217893074325,745.0,4241507.0,17.564511858638923
Oregon,41,2021,876,4246155,20.63042917651381,496,4246155,11.681156246062615,1120.0,4246155.0,26.376804426593
Oregon,41,2022,937,4240137,22.09834257713843,336,4240137,7.924272258184111,1275.0,4240137.0,30.069783122573636
Oregon,41,2023,959,4233358,22.653411310831732,352,4233358,8.314912180826662,1698.0,4233358.0,40.1100025086468
Oregon,41,2024,999,4272371,23.38280079141067,388,4272371,9.081608315382722,1416.0,4272371.0,33.14318910974726
Pennsylvania,42,1999,701,12263805,5.716007389223818,1416,12263805,11.54617184470888,755.0,12263805.0,6.156327501945767
Pennsylvania,42,2000,722,12281054,5.8789742313648325,1196,12281054,9.738577812620969,958.0,12281054.0,7.800633398403753
Pennsylvania,42,2001,699,12298970,5.683402756490991,1305,12298970,10.610644631217086,817.0,12298970.0,6.642832692493761
Pennsylvania,42,2002,769,12331031,6.236299300520776,1171,12331031,9.496367335383392,968.0,12331031.0,7.850114073997543
Pennsylvania,42,2003,868,12374658,7.014335264861461,1200,12374658,9.69723769335686,1208.0,12374658.0,9.761885944645904
Pennsylvania,42,2004,1002,12410722,8.073664046298031,1189,12410722,9.58042569964906,1348.0,12410722.0,10.861575982444858
Pennsylvania,42,2005,950,12449990,7.63052821729174,1202,12449990,9.654626228615445,1438.0,12449990.0,11.550210080490023
Pennsylvania,42,2006,965,12510809,7.7133301291707035,1198,12510809,9.575719683675132,1425.0,12510809.0,11.390150708879018
Pennsylvania,42,2007,1166,12563937,9.280530457928911,1151,12563937,9.161141129567905,1566.0,12563937.0,12.464245880889086
Pennsylvania,42,2008,1268,12612285,10.053689716018946,1205,12612285,9.554176741169423,1656.0,12612285.0,13.130055338901714
Pennsylvania,42,2009,1346,12666858,10.626155278601845,967,12666858,7.634095211298651,1686.0,12666858.0,13.310325259823706
Pennsylvania,42,2010,1423,12702379,11.202625901809416,1090,12702379,8.581069735047269,1707.0,12702379.0,13.438427557546504
Pennsylvania,42,2011,1464,12742886,11.488763220513784,1092,12742886,8.569487320219297,2080.0,12742886.0,16.3228329908939
Pennsylvania,42,2012,1498,12763536,11.736559523943834,1170,12763536,9.166738747005532,2182.0,12763536.0,17.095576022193224
Pennsylvania,42,2013,1604,12773801,12.55695152914939,1093,12773801,8.556576073167259,2228.0,12773801.0,17.44195012901798
Pennsylvania,42,2014,1623,12787209,12.692370946623303,1103,12787209,8.625807242221505,2560.0,12787209.0,20.020005929362693
Pennsylvania,42,2015,1711,12802503,13.364574099299176,1152,12802503,8.998240422204939,3070.0,12802503.0,23.979685847369065
Pennsylvania,42,2016,1619,12784227,12.66404296481907,1023,12784227,8.00204814886344,4402.0,12784227.0,34.43305567086692
Pennsylvania,42,2017,1783,12805537,13.923664427348887,1171,12805537,9.144481797210066,5205.0,12805537.0,40.646479722014
Pennsylvania,42,2018,1830,12807060,14.288993726897507,1124,12807060,8.776409261766556,4271.0,12807060.0,33.34879355605424
Pennsylvania,42,2019,2025,12801989,15.817854553694744,1099,12801989,8.584603533091617,4264.0,12801989.0,33.307324354051545
Pennsylvania,42,2020,2139,12783254,16.732828746107995,1150,12783254,8.996144487154837,4958.0,12783254.0,38.785116841142326
Pennsylvania,42,2021,2396,12964056,18.48187018013498,1222,12964056,9.426062337280863,5239.0,12964056.0,40.41173533961902
Pennsylvania,42,2022,2434,12972008,18.763479023448028,1208,12972008,9.312359350996392,4980.0,12972008.0,38.390355602617575
Pennsylvania,42,2023,2300,12961683,17.74460924557405,1182,12961683,9.119186142725447,4537.0,12961683.0,35.003170498769336
Pennsylvania,42,2024,2487,13078751,19.01557725198683,1113,13078751,8.509986924592418,3216.0,13078751.0,24.589503997744128
Rhode Island,44,1999,69,1040402,6.632051841499728,67,1040402,6.439818454789592,,,
Rhode Island,44,2000,81,1048319,7.726655722160906,63,1048319,6.009621117236261,,,
Rhode Island,44,2001,72,1057142,6.8108163330943245,87,1057142,8.229736402488976,16.0,1057142.0,1.5135147406876277
Rhode Island,44,2002,90,1065995,8.44281633591152,79,1065995,7.410916561522334,,,
Rhode Island,44,2003,130,1071342,12.134313785887233,138,1071342,12.881040788095678,14.0,1071342.0,1.306772253864779
Rhode Island,44,2004,125,1074579,11.632462573714916,65,1074579,6.048880538331756,,,
Rhode Island,44,2005,139,1067916,13.016005004138902,63,1067916,5.899340397559358,33.0,1067916.0,3.0901306844358545
Rhode Island,44,2006,144,1063096,13.545343035812381,61,1063096,5.737957813781634,135.0,1063096.0,12.698759096074108
Rhode Island,44,2007,143,1057315,13.524824673820005,61,1057315,5.769330804916227,124.0,1057315.0,11.727819996878887
Rhode Island,44,2008,149,1055003,14.123182588106387,80,1055003,7.582916825828931,172.0,1055003.0,16.303271175532203
Rhode Island,44,2009,120,1053646,11.389024397188429,71,1053646,6.738506101669821,147.0,1053646.0,13.951554886555824
Rhode Island,44,2010,140,1052567,13.300816005061911,76,1052567,7.220442974176466,161.0,1052567.0,15.295938405821197
Rhode Island,44,2011,172,1051302,16.360665156158742,90,1051302,8.56081316310632,193.0,1051302.0,18.35818822755022
Rhode Island,44,2012,151,1050292,14.376954218445917,85,1050292,8.092987473959623,202.0,1050292.0,19.23274670282169
Rhode Island,44,2013,148,1051511,14.074983523710166,78,1051511,7.4178967219553575,226.0,1051511.0,21.492880245665525
Rhode Island,44,2014,190,1055173,18.006525944086896,81,1055173,7.6764663235317805,251.0,1055173.0,23.78756848403058
Rhode Island,44,2015,184,1056298,17.419326743021383,99,1056298,9.372355149777809,307.0,1056298.0,29.063767989715025
Rhode Island,44,2016,202,1056426,19.121074263601994,76,1056426,7.194067544721542,332.0,1056426.0,31.42671611641516
Rhode Island,44,2017,208,1059639,19.62932659141462,80,1059639,7.549740996697932,318.0,1059639.0,30.01022046187428
Rhode Island,44,2018,237,1057315,22.41526886500239,90,1057315,8.512127417089514,319.0,1057315.0,30.17076273390617
Rhode Island,44,2019,196,1059361,18.501719432752385,90,1059361,8.495687494631198,302.0,1059361.0,28.50775137087357
Rhode Island,44,2020,233,1057125,22.040912853257655,75,1057125,7.094714437743881,396.0,1057125.0,37.46009223128769
Rhode Island,44,2021,248,1095610,22.635791933260922,83,1095610,7.575688429276842,451.0,1095610.0,41.164282910889824
Rhode Island,44,2022,257,1093734,23.497486591803856,95,1093734,8.68584134716485,413.0,1093734.0,37.76055238293772
Rhode Island,44,2023,266,1095962,24.270914502510124,83,1095962,7.573255277099023,400.0,1095962.0,36.49761579324831
Rhode Island,44,2024,270,1112308,24.273852206403262,79,1112308,7.1023493492809555,324.0,1112308.0,29.128622647683915
South Carolina,45,1999,159,3974682,4.000320025602048,565,3974682,14.214973675881492,129.0,3974682.0,3.245542662280907
South Carolina,45,2000,173,4012012,4.312050911113925,524,4012012,13.060778482217898,207.0,4012012.0,5.1595060034715745
South Carolina,45,2001,188,4064995,4.624851937087254,485,4064995,11.93113398663467,213.0,4064995.0,5.2398588436148135
South Carolina,45,2002,171,4107795,4.1628172778826595,524,4107795,12.756235401231073,204.0,4107795.0,4.966167980631945
South Carolina,45,2003,181,4150297,4.361133673084119,499,4150297,12.023235927452903,265.0,4150297.0,6.385085211973986
South Carolina,45,2004,196,4210921,4.6545636928358425,500,4210921,11.873886971520008,320.0,4210921.0,7.599287661772805
South Carolina,45,2005,208,4270150,4.87102326616161,544,4270150,12.739599311499596,401.0,4270150.0,9.39077081601349
South Carolina,45,2006,200,4357847,4.58942225369546,543,4357847,12.460281418783174,493.0,4357847.0,11.312925855359309
South Carolina,45,2007,239,4444110,5.377904687327721,544,4444110,12.24092112931498,481.0,4444110.0,10.823314454412694
South Carolina,45,2008,247,4528996,5.453747364758105,537,4528996,11.856932529858716,514.0,4528996.0,11.349093706419701
South Carolina,45,2009,248,4589872,5.40320078642716,466,4589872,10.152788574496194,579.0,4589872.0,12.614730868311796
South Carolina,45,2010,294,4625364,6.356256502190963,508,4625364,10.982919398343569,613.0,4625364.0,13.253011006268911
South Carolina,45,2011,327,4679230,6.98832927639804,483,4679230,10.322211133028297,565.0,4679230.0,12.074636211513432
South Carolina,45,2012,354,4723723,7.4940888786239155,538,4723723,11.389321516100752,532.0,4723723.0,11.262303060530856
South Carolina,45,2013,372,4774839,7.790838602097369,482,4774839,10.094581199491753,583.0,4774839.0,12.209835766190233
South Carolina,45,2014,414,4832482,8.567026219652758,515,4832482,10.657049524447272,654.0,4832482.0,13.53341823104566
South Carolina,45,2015,430,4896146,8.78241784456591,569,4896146,11.621385473390703,713.0,4896146.0,14.56247423994301
South Carolina,45,2016,480,4961119,9.675236574651807,575,4961119,11.590127146718311,844.0,4961119.0,17.012290977096093
South Carolina,45,2017,472,5024369,9.39421447747966,595,5024369,11.842283080721181,980.0,5024369.0,19.504936838834887
South Carolina,45,2018,590,5084127,11.604745514815031,611,5084127,12.017795778901668,1082.0,5084127.0,21.281923130559093
South Carolina,45,2019,611,5148714,11.867040973726644,568,5148714,11.031880970665686,1093.0,5148714.0,21.228601938270412
South Carolina,45,2020,676,5218040,12.955055921380442,609,5218040,11.671048899586818,1720.0,5218040.0,32.962568320672126
South Carolina,45,2021,701,5190705,13.504909256064447,605,5190705,11.655449500597703,2120.0,5190705.0,40.842236266557244
South Carolina,45,2022,738,5282634,13.97030345089211,652,5282634,12.342327710002245,2234.0,5282634.0,42.289509362185605
South Carolina,45,2023,830,5373555,15.446012928126724,623,5373555,11.59381452316018,2130.0,5373555.0,39.63856329748184
South Carolina,45,2024,778,5478831,14.200109475908274,642,5478831,11.71782812793459,1422.0,5478831.0,25.954441741313065
South Dakota,46,1999,69,750412,9.194948908066502,85,750412,11.327110973705112,14.0,750412.0,1.865641807433783
South Dakota,46,2000,50,754844,6.62388520012082,67,754844,8.876006168161899,11.0,754844.0,1.4572547440265804
South Dakota,46,2001,98,757972,12.92923749162238,77,757972,10.158686600560442,,,
South Dakota,46,2002,73,760020,9.605010394463305,58,760020,7.631378121628379,17.0,760020.0,2.236783242546249
South Dakota,46,2003,86,763729,11.260538751311001,86,763729,11.260538751311001,15.0,763729.0,1.964047456624012
South Dakota,46,2004,111,770396,14.408174497271533,73,770396,9.475646290998396,32.0,770396.0,4.153707963177379
South Dakota,46,2005,115,775493,14.829276344209426,76,775493,9.80021741008623,24.0,775493.0,3.0948054979219672
South Dakota,46,2006,140,783033,17.879195385124255,81,783033,10.344391615679033,29.0,783033.0,3.7035476154900238
South Dakota,46,2007,131,791623,16.548281189404555,51,791623,6.442460615722383,24.0,791623.0,3.031746172104651
South Dakota,46,2008,121,799124,15.141580030132996,74,799124,9.260139853139188,41.0,799124.0,5.130618026739279
South Dakota,46,2009,102,807067,12.638355923362,71,807067,8.797286966261785,35.0,807067.0,4.336690758016373
South Dakota,46,2010,127,814180,15.598516298607189,73,814180,8.966076297624605,31.0,814180.0,3.8075118524159275
South Dakota,46,2011,147,824082,17.83803068141277,87,824082,10.557201831856538,54.0,824082.0,6.55274596460061
South Dakota,46,2012,139,833354,16.679586346258613,85,833354,10.199747046273252,43.0,833354.0,5.159872035173527
South Dakota,46,2013,143,844877,16.92554064082701,77,844877,9.113752652753004,48.0,844877.0,5.681300354962912
South Dakota,46,2014,168,853175,19.691153632021567,68,853175,7.970228851056348,57.0,853175.0,6.680927125150174
South Dakota,46,2015,179,858469,20.85107324784005,76,858469,8.852969647127619,57.0,858469.0,6.639727235345713
South Dakota,46,2016,188,865454,21.722702766409306,96,865454,11.092443965826028,69.0,865454.0,7.972694100437459
South Dakota,46,2017,196,869666,22.53738791674045,97,869666,11.15370728532563,70.0,869666.0,8.04906711312159
South Dakota,46,2018,146,882235,16.548878700119584,82,882235,9.294575708286342,58.0,882235.0,6.574212086348876
South Dakota,46,2019,205,884659,23.172770525140194,81,884659,9.156070305055394,86.0,884659.0,9.721259830058814
South Dakota,46,2020,219,892717,24.5318505192575,95,892717,10.64167031657289,97.0,892717.0,10.86570548113232
South Dakota,46,2021,228,895376,25.46416254177016,78,895376,8.711424027447686,107.0,895376.0,11.950286806883366
South Dakota,46,2022,217,909824,23.850766741699495,105,909824,11.540693584693303,101.0,909824.0,11.101048114800225
South Dakota,46,2023,190,919318,20.66749481680985,99,919318,10.768852562443028,90.0,919318.0,9.789865965857299
South Dakota,46,2024,208,924669,22.494535882569874,104,924669,11.247267941284937,99.0,924669.0,10.706533905646237
Tennessee,47,1999,186,5638706,3.2986291535682124,863,5638706,15.304929889942834,235.0,5638706.0,4.1676228553146775
Tennessee,47,2000,252,5689283,4.429380644274508,756,5689283,13.28814193282352,281.0,5689283.0,4.9391109565124465
Tennessee,47,2001,318,5750789,5.529676014891174,688,5750789,11.963575780645055,334.0,5750789.0,5.8078987074643145
Tennessee,47,2002,337,5795918,5.814436988238964,713,5795918,12.30176134306938,387.0,5795918.0,6.6771130992536465
Tennessee,47,2003,371,5847812,6.344253201026299,782,5847812,13.372522919683465,494.0,5847812.0,8.447603992741216
Tennessee,47,2004,389,5910809,6.581163424499083,733,5910809,12.401009743336319,576.0,5910809.0,9.74485895247165
Tennessee,47,2005,353,5991057,5.892115531533084,761,5991057,12.7022660608971,676.0,5991057.0,11.28348470061293
Tennessee,47,2006,408,6088766,6.700865167096256,729,6088766,11.972869379444045,738.0,6088766.0,12.120682581659404
Tennessee,47,2007,418,6175727,6.768433902599646,689,6175727,11.1565812413664,798.0,6175727.0,12.921555632235687
Tennessee,47,2008,507,6247411,8.115361707433687,715,6247411,11.444740869457766,802.0,6247411.0,12.83731773049668
Tennessee,47,2009,553,6306019,8.769399521314478,709,6306019,11.243226511052377,851.0,6306019.0,13.49504338632662
Tennessee,47,2010,578,6346105,9.107948891485409,831,6346105,13.094646243640785,974.0,6346105.0,15.347996920945999
Tennessee,47,2011,578,6403353,9.026520949258927,799,6403353,12.477837782799106,1004.0,6403353.0,15.679285524318274
Tennessee,47,2012,617,6456243,9.556641532854325,769,6456243,11.910951926685536,1050.0,6456243.0,16.263328378439287
Tennessee,47,2013,636,6495978,9.790673552157966,773,6495978,11.899670842481301,1067.0,6495978.0,16.42554823923357
Tennessee,47,2014,642,6549352,9.802496491255928,831,6549352,12.688278168588282,1178.0,6549352.0,17.986512253425985
Tennessee,47,2015,682,6600299,10.332865223227008,830,6600299,12.57518788163991,1326.0,6600299.0,20.089998953077732
Tennessee,47,2016,720,6651194,10.825124030362067,830,6651194,12.478962423889605,1528.0,6651194.0,22.973318775546165
Tennessee,47,2017,742,6715984,11.048269322857232,859,6715984,12.790381871070569,1691.0,6715984.0,25.178737769476523
Tennessee,47,2018,786,6770010,11.610027163918517,783,6770010,11.565714083140202,1747.0,6770010.0,25.804984039905406
Tennessee,47,2019,831,6829174,12.168382296306993,770,6829174,11.275155677685179,2021.0,6829174.0,29.593622889093176
Tennessee,47,2020,970,6886834,14.08484653470666,826,6886834,11.993900245018247,2982.0,6886834.0,43.300012748964186
Tennessee,47,2021,1014,6975218,14.537180056594648,815,6975218,11.684222629314238,3757.0,6975218.0,53.86211585071606
Tennessee,47,2022,1088,7051339,15.429693566002143,903,7051339,12.806078391635971,3721.0,7051339.0,52.77011926387315
Tennessee,47,2023,1169,7126489,16.4035894814403,743,7126489,10.425891347057435,3531.0,7126489.0,49.54754017020163
Tennessee,47,2024,1205,7227750,16.671855003285945,716,7227750,9.90626405174501,2430.0,7227750.0,33.620421292933486
Texas,48,1999,710,20558220,3.4536063919930813,1718,20558220,8.356754621752271,849.0,20558220.0,4.129734967326938
Texas,48,2000,738,20851820,3.5392594027763526,1766,20851820,8.469284695532572,815.0,20851820.0,3.908531725288248
Texas,48,2001,791,21319622,3.7101971132508824,1857,21319622,8.710285763978368,1090.0,21319622.0,5.112661003089079
Texas,48,2002,861,21690325,3.969511752359635,1864,21690325,8.593693271078235,1257.0,21690325.0,5.795210537417028
Texas,48,2003,906,22030931,4.112399970750215,1833,22030931,8.32012047062378,1411.0,22030931.0,6.404631742525996
Texas,48,2004,1045,22394023,4.666423714935008,1729,22394023,7.72081014652883,1466.0,22394023.0,6.546389632626528
Texas,48,2005,1178,22778123,5.171628935360477,1864,22778123,8.183290607395525,1595.0,22778123.0,7.002332896349713
Texas,48,2006,1300,23359580,5.56516855183184,1799,23359580,7.701337095958062,1918.0,23359580.0,8.210764063394976
Texas,48,2007,1416,23831983,5.941595376263906,2000,23831983,8.392083864779528,1999.0,23831983.0,8.387887822847137
Texas,48,2008,1471,24309039,6.051247027905957,1905,24309039,7.836591154426138,1845.0,24309039.0,7.589769385782795
Texas,48,2009,1579,24801761,6.366483412206092,1884,24801761,7.5962347996176565,2182.0,24801761.0,8.797762384695185
Texas,48,2010,1531,25145561,6.088549784194514,1973,25145561,7.8463152999449886,2178.0,25145561.0,8.661568536888081
Texas,48,2011,1574,25674681,6.130553287108026,2014,25674681,7.844303888332633,2333.0,25674681.0,9.086773074220474
Texas,48,2012,1650,26059203,6.331736239208851,1633,26059203,6.266500168865487,2185.0,26059203.0,8.384753747073539
Texas,48,2013,1743,26448193,6.590242289898595,1630,26448193,6.162991929165066,2223.0,26448193.0,8.40511107885518
Texas,48,2014,1846,26956958,6.847953689730124,1612,26956958,5.979903222017855,2343.0,26956958.0,8.69163352927285
Texas,48,2015,1854,27469114,6.749398615477733,1728,27469114,6.290701622192838,2458.0,27469114.0,8.9482318213831
Texas,48,2016,1901,27862596,6.822766981224579,1742,27862596,6.252109458860186,2649.0,27862596.0,9.507369665052028
Texas,48,2017,2049,28304596,7.239107034066128,1809,28304596,6.391188201379027,2796.0,28304596.0,9.878254400804732
Texas,48,2018,2145,28701845,7.473387163786858,1683,28701845,5.863734543894304,2836.0,28701845.0,9.88089790046598
