State,State Code,Year,Deaths,Population,crude_rate_wonder,ageadj_rate_per_100k,source,permitless_year
Indiana,18,2012,251,6537334,3.8,4.0,WONDER_1999_2020,2022.0
Indiana,18,2013,298,6570902,4.5,4.7,WONDER_1999_2020,2022.0
Indiana,18,2014,259,6596855,3.9,4.0,WONDER_1999_2020,2022.0
Indiana,18,2015,294,6619680,4.4,4.6,WONDER_1999_2020,2022.0
Indiana,18,2016,368,6633053,5.5,5.8,WONDER_1999_2020,2022.0
Indiana,18,2017,371,6666818,5.6,5.9,WONDER_1999_2020,2022.0
Indiana,18,2018,364,6691878,5.4,5.8,WONDER_1999_2020,2022.0
Indiana,18,2019,355,6732219,5.3,5.5,WONDER_1999_2020,2022.0
Indiana,18,2020,496,6754953,7.3,7.8,WONDER_1999_2020,2022.0
Indiana,18,2021,517,6805985,7.6,7.9,WONDER_2018_2024_age_adjusted,2022.0
Indiana,18,2022,468,6833037,6.8,7.1,WONDER_2018_2024_age_adjusted,2022.0
Indiana,18,2023,436,6862199,6.4,6.7,WONDER_2018_2024_age_adjusted,2022.0
Indiana,18,2024,380,6924275,5.5,5.8,WONDER_2018_2024_age_adjusted,2022.0
Iowa,19,1999,28,2917634,1.0,1.0,WONDER_1999_2020,2021.0
Iowa,19,2000,25,2926324,0.9,0.9,WONDER_1999_2020,2021.0
Iowa,19,2001,24,2931997,0.8,0.8,WONDER_1999_2020,2021.0
Iowa,19,2002,30,2934234,1.0,1.0,WONDER_1999_2020,2021.0
Iowa,19,2003,24,2941999,0.8,0.9,WONDER_1999_2020,2021.0
Iowa,19,2004,30,2953635,1.0,1.0,WONDER_1999_2020,2021.0
Iowa,19,2005,23,2964454,0.8,0.8,WONDER_1999_2020,2021.0
Iowa,19,2006,38,2982644,1.3,1.3,WONDER_1999_2020,2021.0
Iowa,19,2007,18,2999212,,,WONDER_1999_2020,2021.0
Iowa,19,2008,34,3016734,1.1,1.2,WONDER_1999_2020,2021.0
Iowa,19,2009,19,3032870,,,WONDER_1999_2020,2021.0
Iowa,19,2010,34,3046355,1.1,1.2,WONDER_1999_2020,2021.0
Iowa,19,2011,31,3062309,1.0,1.1,WONDER_1999_2020,2021.0
Iowa,19,2012,33,3074186,1.1,1.1,WONDER_1999_2020,2021.0
Iowa,19,2013,24,3090416,0.8,0.9,WONDER_1999_2020,2021.0
Iowa,19,2014,36,3107126,1.2,1.1,WONDER_1999_2020,2021.0
Iowa,19,2015,47,3123899,1.5,1.7,WONDER_1999_2020,2021.0
Iowa,19,2016,49,3134693,1.6,1.6,WONDER_1999_2020,2021.0
Iowa,19,2017,64,3145711,2.0,2.1,WONDER_1999_2020,2021.0
Iowa,19,2018,37,3156145,1.2,1.3,WONDER_1999_2020,2021.0
Iowa,19,2019,49,3155070,1.6,1.7,WONDER_1999_2020,2021.0
Iowa,19,2020,83,3163561,2.6,2.9,WONDER_1999_2020,2021.0
Iowa,19,2021,64,3193079,2.0,2.2,WONDER_2018_2024_age_adjusted,2021.0
Iowa,19,2022,65,3200517,2.0,2.1,WONDER_2018_2024_age_adjusted,2021.0
Iowa,19,2023,73,3207004,2.3,2.5,WONDER_2018_2024_age_adjusted,2021.0
Iowa,19,2024,67,3241488,2.1,2.2,WONDER_2018_2024_age_adjusted,2021.0
Kansas,20,1999,88,2678338,3.3,3.3,WONDER_1999_2020,2015.0
Kansas,20,2000,101,2688418,3.8,3.8,WONDER_1999_2020,2015.0
Kansas,20,2001,91,2702162,3.4,3.4,WONDER_1999_2020,2015.0
Kansas,20,2002,74,2713535,2.7,2.7,WONDER_1999_2020,2015.0
Kansas,20,2003,78,2723004,2.9,2.9,WONDER_1999_2020,2015.0
Kansas,20,2004,85,2734373,3.1,3.1,WONDER_1999_2020,2015.0
Kansas,20,2005,61,2745299,2.2,2.2,WONDER_1999_2020,2015.0
Kansas,20,2006,73,2762931,2.6,2.7,WONDER_1999_2020,2015.0
Kansas,20,2007,71,2783785,2.6,2.6,WONDER_1999_2020,2015.0
Kansas,20,2008,77,2808076,2.7,2.8,WONDER_1999_2020,2015.0
Kansas,20,2009,92,2832704,3.2,3.4,WONDER_1999_2020,2015.0
Kansas,20,2010,68,2853118,2.4,2.5,WONDER_1999_2020,2015.0
Kansas,20,2011,81,2871238,2.8,2.9,WONDER_1999_2020,2015.0
Kansas,20,2012,67,2885905,2.3,2.4,WONDER_1999_2020,2015.0
Kansas,20,2013,79,2893957,2.7,2.8,WONDER_1999_2020,2015.0
Kansas,20,2014,73,2904021,2.5,2.5,WONDER_1999_2020,2015.0
Kansas,20,2015,95,2911641,3.3,3.4,WONDER_1999_2020,2015.0
Kansas,20,2016,113,2907289,3.9,4.2,WONDER_1999_2020,2015.0
Kansas,20,2017,137,2913123,4.7,4.9,WONDER_1999_2020,2015.0
Kansas,20,2018,123,2911505,4.2,4.6,WONDER_1999_2020,2015.0
Kansas,20,2019,99,2913314,3.4,3.5,WONDER_1999_2020,2015.0
Kansas,20,2020,160,2913805,5.5,5.8,WONDER_1999_2020,2015.0
Kansas,20,2021,145,2934582,4.9,5.2,WONDER_2018_2024_age_adjusted,2015.0
Kansas,20,2022,127,2937150,4.3,4.6,WONDER_2018_2024_age_adjusted,2015.0
Kansas,20,2023,139,2940546,4.7,5.0,WONDER_2018_2024_age_adjusted,2015.0
Kansas,20,2024,123,2970606,4.1,4.4,WONDER_2018_2024_age_adjusted,2015.0
Kentucky,21,1999,142,4018053,3.5,3.4,WONDER_1999_2020,2019.0
Kentucky,21,2000,133,4041769,3.3,3.2,WONDER_1999_2020,2019.0
Kentucky,21,2001,138,4068132,3.4,3.4,WONDER_1999_2020,2019.0
Kentucky,21,2002,127,4089875,3.1,3.1,WONDER_1999_2020,2019.0
Kentucky,21,2003,115,4117170,2.8,2.8,WONDER_1999_2020,2019.0
Kentucky,21,2004,152,4146101,3.7,3.7,WONDER_1999_2020,2019.0
Kentucky,21,2005,152,4182742,3.6,3.7,WONDER_1999_2020,2019.0
Kentucky,21,2006,111,4219239,2.6,2.7,WONDER_1999_2020,2019.0
Kentucky,21,2007,152,4256672,3.6,3.5,WONDER_1999_2020,2019.0
Kentucky,21,2008,160,4289878,3.7,3.9,WONDER_1999_2020,2019.0
Kentucky,21,2009,133,4317074,3.1,3.1,WONDER_1999_2020,2019.0
Kentucky,21,2010,125,4339367,2.9,3.0,WONDER_1999_2020,2019.0
Kentucky,21,2011,133,4369356,3.0,3.0,WONDER_1999_2020,2019.0
Kentucky,21,2012,159,4380415,3.6,3.8,WONDER_1999_2020,2019.0
Kentucky,21,2013,138,4395295,3.1,3.2,WONDER_1999_2020,2019.0
Kentucky,21,2014,138,4413457,3.1,3.2,WONDER_1999_2020,2019.0
Kentucky,21,2015,174,4425092,3.9,4.0,WONDER_1999_2020,2019.0
Kentucky,21,2016,234,4436974,5.3,5.7,WONDER_1999_2020,2019.0
Kentucky,21,2017,228,4454189,5.1,5.4,WONDER_1999_2020,2019.0
Kentucky,21,2018,207,4468402,4.6,5.0,WONDER_1999_2020,2019.0
Kentucky,21,2019,201,4467673,4.5,4.8,WONDER_1999_2020,2019.0
Kentucky,21,2020,341,4477251,7.6,8.1,WONDER_1999_2020,2019.0
Kentucky,21,2021,364,4509394,8.1,8.6,WONDER_2018_2024_age_adjusted,2019.0
Kentucky,21,2022,283,4512310,6.3,6.8,WONDER_2018_2024_age_adjusted,2019.0
Kentucky,21,2023,260,4526154,5.7,6.2,WONDER_2018_2024_age_adjusted,2019.0
Kentucky,21,2024,265,4588372,5.8,5.9,WONDER_2018_2024_age_adjusted,2019.0
Louisiana,22,1999,342,4460811,7.7,7.5,WONDER_1999_2020,2024.0
Louisiana,22,2000,427,4468976,9.6,9.3,WONDER_1999_2020,2024.0
Louisiana,22,2001,400,4477875,8.9,8.8,WONDER_1999_2020,2024.0
Louisiana,22,2002,467,4497267,10.4,10.2,WONDER_1999_2020,2024.0
Louisiana,22,2003,473,4521042,10.5,10.4,WONDER_1999_2020,2024.0
Louisiana,22,2004,480,4552238,10.5,10.3,WONDER_1999_2020,2024.0
Louisiana,22,2005,457,4576628,10.0,9.8,WONDER_1999_2020,2024.0
Louisiana,22,2006,443,4302665,10.3,10.1,WONDER_1999_2020,2024.0
Louisiana,22,2007,488,4375581,11.2,11.2,WONDER_1999_2020,2024.0
Louisiana,22,2008,430,4435586,9.7,9.7,WONDER_1999_2020,2024.0
Louisiana,22,2009,449,4491648,10.0,10.1,WONDER_1999_2020,2024.0
Louisiana,22,2010,432,4533372,9.5,9.6,WONDER_1999_2020,2024.0
Louisiana,22,2011,431,4574836,9.4,9.5,WONDER_1999_2020,2024.0
Louisiana,22,2012,428,4601893,9.3,9.4,WONDER_1999_2020,2024.0
Louisiana,22,2013,446,4625470,9.6,9.9,WONDER_1999_2020,2024.0
Louisiana,22,2014,421,4649676,9.1,9.2,WONDER_1999_2020,2024.0
Louisiana,22,2015,456,4670724,9.8,10.0,WONDER_1999_2020,2024.0
Louisiana,22,2016,526,4681666,11.2,11.7,WONDER_1999_2020,2024.0
Louisiana,22,2017,534,4684333,11.4,11.9,WONDER_1999_2020,2024.0
Louisiana,22,2018,497,4659978,10.7,11.2,WONDER_1999_2020,2024.0
Louisiana,22,2019,542,4648794,11.7,12.4,WONDER_1999_2020,2024.0
Louisiana,22,2020,747,4645318,16.1,17.1,WONDER_1999_2020,2024.0
Louisiana,22,2021,804,4624047,17.4,18.4,WONDER_2018_2024_age_adjusted,2024.0
Louisiana,22,2022,740,4590241,16.1,17.1,WONDER_2018_2024_age_adjusted,2024.0
Louisiana,22,2023,738,4573749,16.1,17.2,WONDER_2018_2024_age_adjusted,2024.0
Louisiana,22,2024,562,4597740,12.2,13.0,WONDER_2018_2024_age_adjusted,2024.0
Maine,23,1999,15,1266808,,,WONDER_1999_2020,2015.0
Maine,23,2000,11,1274923,,,WONDER_1999_2020,2015.0
Maine,23,2004,11,1313688,,,WONDER_1999_2020,2015.0
Maine,23,2006,15,1323619,,,WONDER_1999_2020,2015.0
Maine,23,2007,15,1327040,,,WONDER_1999_2020,2015.0
Maine,23,2008,12,1330509,,,WONDER_1999_2020,2015.0
Maine,23,2009,15,1329590,,,WONDER_1999_2020,2015.0
Maine,23,2010,13,1328361,,,WONDER_1999_2020,2015.0
Maine,23,2011,15,1328188,,,WONDER_1999_2020,2015.0
Maine,23,2012,15,1329192,,,WONDER_1999_2020,2015.0
Maine,23,2013,13,1328302,,,WONDER_1999_2020,2015.0
Maine,23,2014,10,1330089,,,WONDER_1999_2020,2015.0
Maine,23,2015,14,1329328,,,WONDER_1999_2020,2015.0
Maine,23,2017,10,1335907,,,WONDER_1999_2020,2015.0
Maine,23,2019,13,1344212,,,WONDER_1999_2020,2015.0
Maine,23,2020,15,1350141,,,WONDER_1999_2020,2015.0
Maine,23,2021,12,1372247,0.9,0.9,WONDER_2018_2024_age_adjusted,2015.0
Maine,23,2022,19,1385340,1.4,1.6,WONDER_2018_2024_age_adjusted,2015.0
Maine,23,2023,36,1395722,2.6,2.9,WONDER_2018_2024_age_adjusted,2015.0
Maine,23,2024,16,1405012,1.1,1.2,WONDER_2018_2024_age_adjusted,2015.0
Maryland,24,1999,396,5254509,7.5,7.7,WONDER_1999_2020,
Maryland,24,2000,353,5296486,6.7,6.8,WONDER_1999_2020,
Maryland,24,2001,363,5374691,6.8,6.9,WONDER_1999_2020,
Maryland,24,2002,365,5440389,6.7,6.9,WONDER_1999_2020,
Maryland,24,2003,394,5496269,7.2,7.3,WONDER_1999_2020,
Maryland,24,2004,386,5546935,7.0,7.1,WONDER_1999_2020,
Maryland,24,2005,422,5592379,7.5,7.7,WONDER_1999_2020,
Maryland,24,2006,416,5627367,7.4,7.5,WONDER_1999_2020,
Maryland,24,2007,424,5653408,7.5,7.7,WONDER_1999_2020,
Maryland,24,2008,379,5684965,6.7,6.8,WONDER_1999_2020,
Maryland,24,2009,316,5730388,5.5,5.6,WONDER_1999_2020,
Maryland,24,2010,306,5773552,5.3,5.4,WONDER_1999_2020,
Maryland,24,2011,276,5828289,4.7,4.8,WONDER_1999_2020,
Maryland,24,2012,294,5884563,5.0,5.1,WONDER_1999_2020,
Maryland,24,2013,299,5928814,5.0,5.2,WONDER_1999_2020,
Maryland,24,2014,249,5976407,4.2,4.3,WONDER_1999_2020,
Maryland,24,2015,445,6006401,7.4,7.8,WONDER_1999_2020,
Maryland,24,2016,436,6016447,7.2,7.6,WONDER_1999_2020,
Maryland,24,2017,454,6052177,7.5,7.9,WONDER_1999_2020,
Maryland,24,2018,426,6042718,7.0,7.4,WONDER_1999_2020,
Maryland,24,2019,468,6045680,7.7,8.2,WONDER_1999_2020,
Maryland,24,2020,526,6055802,8.7,9.3,WONDER_1999_2020,
Maryland,24,2021,592,6165129,9.6,10.3,WONDER_2018_2024_age_adjusted,
Maryland,24,2022,539,6164660,8.7,9.4,WONDER_2018_2024_age_adjusted,
Maryland,24,2023,461,6180253,7.5,8.0,WONDER_2018_2024_age_adjusted,
Maryland,24,2024,404,6263220,6.5,6.9,WONDER_2018_2024_age_adjusted,
Massachusetts,25,1999,71,6317345,1.1,1.1,WONDER_1999_2020,
Massachusetts,25,2000,67,6349097,1.1,1.1,WONDER_1999_2020,
Massachusetts,25,2001,80,6397634,1.3,1.3,WONDER_1999_2020,
Massachusetts,25,2002,94,6417206,1.5,1.5,WONDER_1999_2020,
Massachusetts,25,2003,78,6422565,1.2,1.2,WONDER_1999_2020,
Massachusetts,25,2004,106,6412281,1.7,1.7,WONDER_1999_2020,
Massachusetts,25,2005,108,6403290,1.7,1.7,WONDER_1999_2020,
Massachusetts,25,2006,105,6410084,1.6,1.7,WONDER_1999_2020,
Massachusetts,25,2007,115,6431559,1.8,1.8,WONDER_1999_2020,
Massachusetts,25,2008,98,6468967,1.5,1.5,WONDER_1999_2020,
Massachusetts,25,2009,110,6517613,1.7,1.7,WONDER_1999_2020,
Massachusetts,25,2010,126,6547629,1.9,2.0,WONDER_1999_2020,
Massachusetts,25,2011,128,6587536,1.9,2.0,WONDER_1999_2020,
Massachusetts,25,2012,73,6646144,1.1,1.1,WONDER_1999_2020,
Massachusetts,25,2013,83,6692824,1.2,1.3,WONDER_1999_2020,
Massachusetts,25,2014,90,6745408,1.3,1.3,WONDER_1999_2020,
Massachusetts,25,2015,86,6794422,1.3,1.3,WONDER_1999_2020,
Massachusetts,25,2016,89,6811779,1.3,1.3,WONDER_1999_2020,
Massachusetts,25,2017,103,6859819,1.5,1.6,WONDER_1999_2020,
Massachusetts,25,2018,104,6902149,1.5,1.5,WONDER_1999_2020,
Massachusetts,25,2019,95,6892503,1.4,1.4,WONDER_1999_2020,
Massachusetts,25,2020,130,6893574,1.9,1.9,WONDER_1999_2020,
Massachusetts,25,2021,99,6984723,1.4,1.5,WONDER_2018_2024_age_adjusted,
Massachusetts,25,2022,106,6981974,1.5,1.6,WONDER_2018_2024_age_adjusted,
Massachusetts,25,2023,121,7001399,1.7,1.8,WONDER_2018_2024_age_adjusted,
Massachusetts,25,2024,96,7136171,1.3,1.4,WONDER_2018_2024_age_adjusted,
Michigan,26,1999,516,9897116,5.2,5.2,WONDER_1999_2020,
Michigan,26,2000,504,9938444,5.1,5.1,WONDER_1999_2020,
Michigan,26,2001,499,9991120,5.0,5.0,WONDER_1999_2020,
Michigan,26,2002,489,10015710,4.9,4.9,WONDER_1999_2020,
Michigan,26,2003,477,10041152,4.8,4.8,WONDER_1999_2020,
Michigan,26,2004,488,10055315,4.9,5.0,WONDER_1999_2020,
Michigan,26,2005,491,10051137,4.9,5.0,WONDER_1999_2020,
Michigan,26,2006,536,10036081,5.3,5.5,WONDER_1999_2020,
Michigan,26,2007,506,10001284,5.1,5.3,WONDER_1999_2020,
Michigan,26,2008,489,9946889,4.9,5.1,WONDER_1999_2020,
Michigan,26,2009,495,9901591,5.0,5.2,WONDER_1999_2020,
Michigan,26,2010,440,9883640,4.5,4.7,WONDER_1999_2020,
Michigan,26,2011,511,9876187,5.2,5.5,WONDER_1999_2020,
Michigan,26,2012,579,9883360,5.9,6.1,WONDER_1999_2020,
Michigan,26,2013,493,9895622,5.0,5.3,WONDER_1999_2020,
Michigan,26,2014,411,9909877,4.1,4.4,WONDER_1999_2020,
Michigan,26,2015,436,9922576,4.4,4.8,WONDER_1999_2020,
Michigan,26,2016,482,9928300,4.9,5.2,WONDER_1999_2020,
Michigan,26,2017,438,9962311,4.4,4.7,WONDER_1999_2020,
Michigan,26,2018,479,9995915,4.8,5.1,WONDER_1999_2020,
Michigan,26,2019,458,9986857,4.6,5.0,WONDER_1999_2020,
Michigan,26,2020,672,9966555,6.7,7.3,WONDER_1999_2020,
Michigan,26,2021,701,10050811,7.0,7.5,WONDER_2018_2024_age_adjusted,
Michigan,26,2022,640,10034113,6.4,6.9,WONDER_2018_2024_age_adjusted,
Michigan,26,2023,518,10037261,5.2,5.6,WONDER_2018_2024_age_adjusted,
Michigan,26,2024,405,10140459,4.0,4.3,WONDER_2018_2024_age_adjusted,
Minnesota,27,1999,54,4873481,1.1,1.1,WONDER_1999_2020,
Minnesota,27,2000,77,4919479,1.6,1.6,WONDER_1999_2020,
Minnesota,27,2001,68,4982796,1.4,1.3,WONDER_1999_2020,
Minnesota,27,2002,55,5018935,1.1,1.1,WONDER_1999_2020,
Minnesota,27,2003,75,5053572,1.5,1.5,WONDER_1999_2020,
Minnesota,27,2004,85,5087713,1.7,1.7,WONDER_1999_2020,
Minnesota,27,2005,88,5119598,1.7,1.7,WONDER_1999_2020,
Minnesota,27,2006,78,5163555,1.5,1.5,WONDER_1999_2020,
Minnesota,27,2007,70,5207203,1.3,1.3,WONDER_1999_2020,
Minnesota,27,2008,71,5247018,1.4,1.3,WONDER_1999_2020,
Minnesota,27,2009,46,5281203,0.9,0.9,WONDER_1999_2020,
Minnesota,27,2010,65,5303925,1.2,1.2,WONDER_1999_2020,
Minnesota,27,2011,59,5344861,1.1,1.1,WONDER_1999_2020,
Minnesota,27,2012,61,5379139,1.1,1.1,WONDER_1999_2020,
Minnesota,27,2013,76,5420380,1.4,1.4,WONDER_1999_2020,
Minnesota,27,2014,59,5457173,1.1,1.1,WONDER_1999_2020,
Minnesota,27,2015,92,5489594,1.7,1.8,WONDER_1999_2020,
Minnesota,27,2016,83,5519952,1.5,1.6,WONDER_1999_2020,
Minnesota,27,2017,78,5576606,1.4,1.5,WONDER_1999_2020,
Minnesota,27,2018,66,5611179,1.2,1.3,WONDER_1999_2020,
Minnesota,27,2019,102,5639632,1.8,1.9,WONDER_1999_2020,
Minnesota,27,2020,138,5657342,2.4,2.5,WONDER_1999_2020,
Minnesota,27,2021,164,5707390,2.9,3.1,WONDER_2018_2024_age_adjusted,
Minnesota,27,2022,143,5717184,2.5,2.7,WONDER_2018_2024_age_adjusted,
Minnesota,27,2023,128,5737915,2.2,2.4,WONDER_2018_2024_age_adjusted,
Minnesota,27,2024,142,5793151,2.5,2.6,WONDER_2018_2024_age_adjusted,
Mississippi,28,1999,214,2828408,7.6,7.4,WONDER_1999_2020,2015.0
Mississippi,28,2000,214,2844658,7.5,7.5,WONDER_1999_2020,2015.0
Mississippi,28,2001,224,2852994,7.9,7.8,WONDER_1999_2020,2015.0
Mississippi,28,2002,208,2858681,7.3,7.3,WONDER_1999_2020,2015.0
Mississippi,28,2003,201,2868312,7.0,7.1,WONDER_1999_2020,2015.0
Mississippi,28,2004,202,2889010,7.0,7.1,WONDER_1999_2020,2015.0
Mississippi,28,2005,175,2905943,6.0,6.2,WONDER_1999_2020,2015.0
Mississippi,28,2006,222,2904978,7.6,7.8,WONDER_1999_2020,2015.0
Mississippi,28,2007,219,2928350,7.5,7.6,WONDER_1999_2020,2015.0
Mississippi,28,2008,245,2947806,8.3,8.4,WONDER_1999_2020,2015.0
Mississippi,28,2009,197,2958774,6.7,6.8,WONDER_1999_2020,2015.0
Mississippi,28,2010,205,2967297,6.9,7.1,WONDER_1999_2020,2015.0
Mississippi,28,2011,221,2978512,7.4,7.7,WONDER_1999_2020,2015.0
Mississippi,28,2012,216,2984926,7.2,7.6,WONDER_1999_2020,2015.0
Mississippi,28,2013,215,2991207,7.2,7.5,WONDER_1999_2020,2015.0
Mississippi,28,2014,259,2994079,8.7,9.0,WONDER_1999_2020,2015.0
Mississippi,28,2015,264,2992333,8.8,9.2,WONDER_1999_2020,2015.0
Mississippi,28,2016,282,2988726,9.4,9.9,WONDER_1999_2020,2015.0
Mississippi,28,2017,295,2984100,9.9,10.4,WONDER_1999_2020,2015.0
Mississippi,28,2018,320,2986530,10.7,11.4,WONDER_1999_2020,2015.0
Mississippi,28,2019,366,2976149,12.3,13.1,WONDER_1999_2020,2015.0
Mississippi,28,2020,499,2966786,16.8,17.9,WONDER_1999_2020,2015.0
Mississippi,28,2021,583,2949965,19.8,21.2,WONDER_2018_2024_age_adjusted,2015.0
Mississippi,28,2022,511,2940057,17.4,18.5,WONDER_2018_2024_age_adjusted,2015.0
Mississippi,28,2023,493,2939690,16.8,17.6,WONDER_2018_2024_age_adjusted,2015.0
Mississippi,28,2024,469,2943045,15.9,16.9,WONDER_2018_2024_age_adjusted,2015.0
Missouri,29,1999,244,5561948,4.4,4.4,WONDER_1999_2020,2017.0
Missouri,29,2000,273,5595211,4.9,4.9,WONDER_1999_2020,2017.0
Missouri,29,2001,275,5641142,4.9,4.9,WONDER_1999_2020,2017.0
Missouri,29,2002,253,5674825,4.5,4.5,WONDER_1999_2020,2017.0
Missouri,29,2003,219,5709403,3.8,3.9,WONDER_1999_2020,2017.0
Missouri,29,2004,257,5747741,4.5,4.5,WONDER_1999_2020,2017.0
Missouri,29,2005,293,5790300,5.1,5.1,WONDER_1999_2020,2017.0
Missouri,29,2006,295,5842704,5.0,5.1,WONDER_1999_2020,2017.0
Missouri,29,2007,265,5887612,4.5,4.6,WONDER_1999_2020,2017.0
Missouri,29,2008,360,5923916,6.1,6.2,WONDER_1999_2020,2017.0
Missouri,29,2009,319,5961088,5.4,5.5,WONDER_1999_2020,2017.0
Missouri,29,2010,335,5988927,5.6,5.8,WONDER_1999_2020,2017.0
Missouri,29,2011,303,6010688,5.0,5.2,WONDER_1999_2020,2017.0
Missouri,29,2012,311,6021988,5.2,5.4,WONDER_1999_2020,2017.0
Missouri,29,2013,293,6044171,4.8,5.1,WONDER_1999_2020,2017.0
Missouri,29,2014,327,6063589,5.4,5.7,WONDER_1999_2020,2017.0
Missouri,29,2015,459,6083672,7.5,8.0,WONDER_1999_2020,2017.0
Missouri,29,2016,464,6093000,7.6,8.2,WONDER_1999_2020,2017.0
Missouri,29,2017,564,6113532,9.2,9.8,WONDER_1999_2020,2017.0
Missouri,29,2018,556,6126452,9.1,9.8,WONDER_1999_2020,2017.0
Missouri,29,2019,537,6137428,8.7,9.3,WONDER_1999_2020,2017.0
Missouri,29,2020,683,6151548,11.1,12.0,WONDER_1999_2020,2017.0
Missouri,29,2021,609,6168187,9.9,10.6,WONDER_2018_2024_age_adjusted,2017.0
Missouri,29,2022,629,6177957,10.2,10.8,WONDER_2018_2024_age_adjusted,2017.0
Missouri,29,2023,526,6196156,8.5,9.0,WONDER_2018_2024_age_adjusted,2017.0
Missouri,29,2024,460,6245466,7.4,7.8,WONDER_2018_2024_age_adjusted,2017.0
Montana,30,1999,17,897507,,,WONDER_1999_2020,2021.0
Montana,30,2000,17,902195,,,WONDER_1999_2020,2021.0
Montana,30,2001,20,906961,2.2,2.2,WONDER_1999_2020,2021.0
Montana,30,2003,20,919630,2.2,2.4,WONDER_1999_2020,2021.0
Montana,30,2004,12,930009,,,WONDER_1999_2020,2021.0
Montana,30,2005,17,940102,,,WONDER_1999_2020,2021.0
Montana,30,2006,11,952692,,,WONDER_1999_2020,2021.0
Montana,30,2007,15,964706,,,WONDER_1999_2020,2021.0
Montana,30,2008,16,976415,,,WONDER_1999_2020,2021.0
Montana,30,2009,21,983982,2.1,2.4,WONDER_1999_2020,2021.0
Montana,30,2010,17,989415,,,WONDER_1999_2020,2021.0
Montana,30,2011,11,998199,,,WONDER_1999_2020,2021.0
Montana,30,2012,10,1005141,,,WONDER_1999_2020,2021.0
Montana,30,2013,14,1015165,,,WONDER_1999_2020,2021.0
Montana,30,2014,14,1023579,,,WONDER_1999_2020,2021.0
Montana,30,2015,20,1032949,1.9,2.2,WONDER_1999_2020,2021.0
Montana,30,2016,18,1042520,,,WONDER_1999_2020,2021.0
Montana,30,2017,21,1050493,2.0,2.1,WONDER_1999_2020,2021.0
Montana,30,2018,20,1062305,1.9,2.0,WONDER_1999_2020,2021.0
Montana,30,2019,24,1068778,2.2,2.3,WONDER_1999_2020,2021.0
Montana,30,2020,33,1080577,3.1,3.5,WONDER_1999_2020,2021.0
Montana,30,2021,30,1104271,2.7,2.9,WONDER_2018_2024_age_adjusted,2021.0
Montana,30,2022,39,1122867,3.5,3.7,WONDER_2018_2024_age_adjusted,2021.0
Montana,30,2023,30,1132812,2.6,2.9,WONDER_2018_2024_age_adjusted,2021.0
Montana,30,2024,25,1137233,2.2,2.4,WONDER_2018_2024_age_adjusted,2021.0
Nebraska,31,1999,29,1704764,1.7,1.7,WONDER_1999_2020,2023.0
Nebraska,31,2000,41,1711263,2.4,2.4,WONDER_1999_2020,2023.0
Nebraska,31,2001,21,1719836,1.2,1.2,WONDER_1999_2020,2023.0
Nebraska,31,2002,27,1728292,1.6,1.6,WONDER_1999_2020,2023.0
Nebraska,31,2003,31,1738643,1.8,1.8,WONDER_1999_2020,2023.0
Nebraska,31,2004,24,1749370,1.4,1.4,WONDER_1999_2020,2023.0
Nebraska,31,2005,28,1761497,1.6,1.6,WONDER_1999_2020,2023.0
Nebraska,31,2006,31,1772693,1.7,1.7,WONDER_1999_2020,2023.0
Nebraska,31,2007,43,1783440,2.4,2.5,WONDER_1999_2020,2023.0
Nebraska,31,2008,49,1796378,2.7,2.7,WONDER_1999_2020,2023.0
Nebraska,31,2009,31,1812683,1.7,1.8,WONDER_1999_2020,2023.0
Nebraska,31,2010,41,1826341,2.2,2.4,WONDER_1999_2020,2023.0
Nebraska,31,2011,41,1842641,2.2,2.4,WONDER_1999_2020,2023.0
Nebraska,31,2012,46,1855525,2.5,2.6,WONDER_1999_2020,2023.0
Nebraska,31,2013,51,1868516,2.7,2.8,WONDER_1999_2020,2023.0
Nebraska,31,2014,39,1881503,2.1,2.1,WONDER_1999_2020,2023.0
Nebraska,31,2015,50,1896190,2.6,2.7,WONDER_1999_2020,2023.0
Nebraska,31,2016,45,1907116,2.4,2.5,WONDER_1999_2020,2023.0
